docket,violation_address,city,state,cleaned_address,corrected
22DT001147,2545 S STATE ST,Chicago,Illinois,2545 S STATE ST,
21DT000618,1856 N SHEFFIELD,Chicago,Illinois,1856 N SHEFFIELD,
22DT001175,2266 N ELSTON,Chicago,Illinois,2266 N ELSTON,
20DS76635L,2916 W POPE JOHN PAUL II DR,Chicago,Illinois,2916 W POPE JOHN PAUL II DR,
23DT000940,6501 W ARCHER,Chicago,Illinois,6501 W ARCHER,
22DS04253M,1743 W 59TH ST,Chicago,Illinois,1743 W 59TH ST,
22DS04272M,1745 W 59TH ST,Chicago,Illinois,1745 W 59TH ST,
20DS75920L,4385 S ARCHER AVE,Chicago,Illinois,4385 S ARCHER AVE,
21DT000836,2425 N NARRAGANSETT,Chicago,Illinois,2425 N NARRAGANSETT,
20DT000438,6420 W FULLERTON,Chicago,Illinois,6420 W FULLERTON,
22DS03412M,5057 S WESTERN BLVD,Chicago,Illinois,5057 S WESTERN BLVD,
23DS11895M,3017 W FULLERTON AVE,Chicago,Illinois,3017 W FULLERTON AVE,
21DT001032,2000 W MADISON ST,Chicago,Illinois,2000 W MADISON ST,
22DT001043,1235 S WABASH,Chicago,Illinois,1235 S WABASH,
22DS04067M,7250 S EMERALD AVE,Chicago,Illinois,7250 S EMERALD AVE,
21DT002984,5438 S MULLIGAN,Chicago,Illinois,5438 S MULLIGAN,
20DS75886L,4701 S WESTERN AVE,Chicago,Illinois,4701 S WESTERN AVE,
21DS20811M,6701 S RACINE AVE,Chicago,Illinois,6701 S RACINE AVE,
20DS75943L,4210 S ROCKWELL ST,Chicago,Illinois,4210 S ROCKWELL ST,
20DS75792L,5035 W FOSTER AVE,Chicago,Illinois,5035 W FOSTER AVE,
21DT001305,4651 W 63RD ST,Chicago,Illinois,4651 W 63RD ST,
22DT001072,5152 N CICERO,Chicago,Illinois,5152 N CICERO,
22DT000965,5215 N MILWAUKEE,Chicago,Illinois,5215 N MILWAUKEE,
22DT001151,700 E 47TH ST,Chicago,Illinois,700 E 47TH ST,
22DT001005,2907 S UNION,Chicago,Illinois,2907 S UNION,
21DT001307,4200 W 55TH ST,Chicago,Illinois,4200 W 55TH ST,
22DT001176,2244 N ELSTON,Chicago,Illinois,2244 N ELSTON,
22DT000846,2214 N CICERO,Chicago,Illinois,2214 N CICERO,
22DT001484,3119 W IRVING PARK RD,Chicago,Illinois,3119 W IRVING PARK RD,
21DT000908,1381 W GRAND,Chicago,Illinois,1381 W GRAND AVE,True
22DT001138,5315 S ARCHER,Chicago,Illinois,5315 S ARCHER,
22DT001524,5315 S ARCHER,Chicago,Illinois,5315 S ARCHER,
22DT001411,1233 W WELLINGTON,Chicago,Illinois,1233 W WELLINGTON,
22DS04202M,2435 W 64TH ST,Chicago,Illinois,2435 W 64TH ST,
20DS75730L,1816 W 47TH ST,Chicago,Illinois,1816 W 47TH ST,
20DS75868L,1910 W 47TH ST,Chicago,Illinois,1910 W 47TH ST,
21DT00026A,801 W GARFIELD BLVD,Chicago,Illinois,801 W GARFIELD BLVD,
22DS04289M,6337 S ADA ST,Chicago,Illinois,6337 S ADA ST,
22DT001407,3168 N LINCOLN,Chicago,Illinois,3168 N LINCOLN,
22DT000697,2601 S WELLS,Chicago,Illinois,2601 S WELLS,
21DT000903,1535 W GRAND,Chicago,Illinois,1535 W GRAND AVE,True
21DS20784M,1617 W DEVON AVE,Chicago,Illinois,1617 W DEVON AVE,
22DT001188,1310 W WELLINGTON,Chicago,Illinois,1310 W WELLINGTON,
22DT001629,2100 W DEVON,Chicago,Illinois,2100 W DEVON,
20DS73871L,1712 W PRATT BLVD,Chicago,Illinois,1712 W PRATT BLVD,
21DS19330M,7100 S PRAIRIE AVE,Chicago,Illinois,7100 S PRAIRIE AVE,
22DS02610M,7100 S PRAIRIE AVE,Chicago,Illinois,7100 S PRAIRIE AVE,
21DT000934,1619 W LAWERENCE,Chicago,Illinois,1619 W LAWRENCE,True
20DS75718L,2301 W GARFIELD BLVD,Chicago,Illinois,2301 W GARFIELD BLVD,
20DS72557L,2053 W HOWARD ST,Chicago,Illinois,2053 W HOWARD ST,
22DT000905,2435 N ASHLAND,Chicago,Illinois,2435 N ASHLAND,
22DS04282M,6200 S DAMEN AVE,Chicago,Illinois,6200 S DAMEN AVE,
21DT000852,6561 W GRAND,Chicago,Illinois,6561 W GRAND AVE,True
20DS75946L,2555 S BLUE ISLAND AVE,Chicago,Illinois,2555 S BLUE ISLAND AVE,
22DT000824,470 N OGDEN,Chicago,Illinois,470 N OGDEN,
20DT000799,10231 S BEVERLY,Chicago,Illinois,10231 S BEVERLY,
21DT000530,3601 W GRAND,Chicago,Illinois,3601 W GRAND AVE,True
22DT001274,1888 N MAUD,Chicago,Illinois,1888 N MAUD,
22DT000976,630 W HARRISON ST,Chicago,Illinois,630 W HARRISON ST,
22DT000996,6855 S PULASKI RD,Chicago,Illinois,6855 S PULASKI RD,
22DT001630,1920 W PETERSON,Chicago,Illinois,1920 W PETERSON,
21DT000330,2633 N HALSTED ST,Chicago,Illinois,2633 N HALSTED ST,
21DT001122,4045 W LAWRENCE,Chicago,Illinois,4045 W LAWRENCE,
21DT001185,843 W 33RD ST,Chicago,Illinois,843 W 33RD ST,
22DS04157M,5710 S PEORIA ST,Chicago,Illinois,5710 S PEORIA ST,
22DS04229M,5722 S PEORIA ST,Chicago,Illinois,5722 S PEORIA ST,
21DT001010,3207 W WASHINGTON,Chicago,Illinois,3207 W WASHINGTON,
21DT00029A,810 W 59TH ST,Chicago,Illinois,810 W 59TH ST,
21DT000340,849 N DEARBORN ST,Chicago,Illinois,849 N DEARBORN ST,
21DT000345,3227 S CARPENTER ST,Chicago,Illinois,3227 S CARPENTER ST,
22DT001481,4632 N KEDZIE,Chicago,Illinois,4632 N KEDZIE,
22DT001259,5201 S CICERO,Chicago,Illinois,5201 S CICERO,
21DT000582,4231 S LANGLEY,Chicago,Illinois,4231 S LANGLEY,
21DT000474,21 W RANDOLPH ST,Chicago,Illinois,21 W RANDOLPH ST,
22DT000815,13220 S BALTIMORE,Chicago,Illinois,13220 S BALTIMORE,
23DT000430,5050 N LINCOLN,Chicago,Illinois,5050 N LINCOLN,
22DT001406,2900 N RACINE,Chicago,Illinois,2900 N RACINE,
21DT001171,314 S CALIFORNIA,Chicago,Illinois,314 S CALIFORNIA,
21DT001178,324 S CALIFORNIA,Chicago,Illinois,324 S CALIFORNIA,
22DT001364,115 N WABASH,Chicago,Illinois,115 N WABASH,
20DS75957L,4201 S CALIFORNIA AVE,Chicago,Illinois,4201 S CALIFORNIA AVE,
22DT001574,1803 S STATE ST,Chicago,Illinois,1803 S STATE ST,
22DT001020,1418 W BLACKHAWK,Chicago,Illinois,1418 W BLACKHAWK,
21DT000994,2017 W LOOMIS ST,Chicago,Illinois,2017 W LOOMIS ST,
21DT001951,2017 W LOOMIS,Chicago,Illinois,2017 W LOOMIS,
20DS76242L,1623 W THORNDALE AVE,Chicago,Illinois,1623 W THORNDALE AVE,
21DT000657,2555 N NORMANDY,Chicago,Illinois,2555 N NORMANDY,
21DT000638,465 W 24TH ST,Chicago,Illinois,465 W 24TH ST,
22DS04393M,7356 N ASHLAND BLVD,Chicago,Illinois,7356 N ASHLAND BLVD,
21DS20206M,7356 N ASHLAND BLVD,Chicago,Illinois,7356 N ASHLAND BLVD,
22DT001750,2419 W MCLEAN,Chicago,Illinois,2419 W MCLEAN,
20DS76129L,2459 W PETERSON AVE,Chicago,Illinois,2459 W PETERSON AVE,
20DS76779L,4324 S DREXEL BLVD,Chicago,Illinois,4324 S DREXEL BLVD,
21DT000850,4358 W FULLERTON,Chicago,Illinois,4358 W FULLERTON,
21DS20281M,2321 W FOSTER AVE,Chicago,Illinois,2321 W FOSTER AVE,
22DT001065,45 W 103RD ST,Chicago,Illinois,45 W 103RD ST,
21DS20384M,5004 S WINCHESTER AVE,Chicago,Illinois,5004 S WINCHESTER AVE,
22DT001306,3438 W PETERSON,Chicago,Illinois,3438 W PETERSON,
21DT000932,1415 W IRVING PARK,Chicago,Illinois,1415 W IRVING PARK,
21DT000971,4400 W IRVING PARK,Chicago,Illinois,4400 W IRVING PARK,
20DS75836L,4901 W IRVING PARK RD,Chicago,Illinois,4901 W IRVING PARK RD,
20DS76087L,5055 S WINCHESTER AVE,Chicago,Illinois,5055 S WINCHESTER AVE,
22DT000803,1312 W 31ST ST,Chicago,Illinois,1312 W 31ST ST,
21DT000499,506 W DEMING PL,Chicago,Illinois,506 W DEMING PL,
22DT001156,3145 N NORDICA,Chicago,Illinois,3145 N NORDICA,
22DT001172,500 W 18TH ST,Chicago,Illinois,500 W 18TH ST,
22DT001012,2153 W SCHILLER,Chicago,Illinois,2153 W SCHILLER,
21DT000936,1525 W LAWERENCE,Chicago,Illinois,1525 W LAWRENCE,True
21DT001359,3655 S WESTERN,Chicago,Illinois,3655 S WESTERN,
22DT000700,535 W 36TH ST,Chicago,Illinois,535 W 36TH ST,
19DT005847,3555 N CENTRAL,Chicago,Illinois,3555 N CENTRAL AVE,True
21DT001061,1017 W DIVISION ST,Chicago,Illinois,1017 W DIVISION ST,
22DT001017,3714 S HALSTED,Chicago,Illinois,3714 S HALSTED,
22DT001097,2621 N HAMPDEN CT,Chicago,Illinois,2621 N HAMPDEN CT,
22DT001075,5515 N NORTHWEST HWY,Chicago,Illinois,5515 N NORTHWEST HWY,
22DT001397,4645 W DIVERSEY,Chicago,Illinois,4645 W DIVERSEY,
22DT001146,834 S MICHIGAN,Chicago,Illinois,834 S MICHIGAN,
21DT000531,3637 W DIVISION ST,Chicago,Illinois,3637 W DIVISION ST,
22DS03422M,4614 S WESTERN AVE,Chicago,Illinois,4614 S WESTERN AVE,
20DT000885,3905 W 26TH ST,Chicago,Illinois,3905 W 26TH ST,
23DT000439,2236 W LYNDALE ST,Chicago,Illinois,2236 W LYNDALE ST,
22DT001556,5002 S PRAIRIE,Chicago,Illinois,5002 S PRAIRIE,
22DT001185,1753 N MAPLEWOOD,Chicago,Illinois,1753 N MAPLEWOOD,
22DS03583M,7428 N ROGERS AVE,Chicago,Illinois,7428 N ROGERS AVE,
21DT000847,5129 W BELMONT,Chicago,Illinois,5129 W BELMONT,
22DT000966,2775 N ELSTON,Chicago,Illinois,2775 N ELSTON,
22DT000771,3139 N PAULINA ST,Chicago,Illinois,3139 N PAULINA ST,
21DS20483M,100 N KEDZIE AVE,Chicago,Illinois,100 N KEDZIE AVE,
21DT000329,2150 N KENMORE,Chicago,Illinois,2150 N KENMORE,
21DT000529,1935 S MICHIGAN,Chicago,Illinois,1935 S MICHIGAN,
22DT000983,25 E CEDAR ST,Chicago,Illinois,25 E CEDAR ST,
22DT001094,25 E CEDAR ST,Chicago,Illinois,25 E CEDAR ST,
23DT000505,3301 S EMERALD,Chicago,Illinois,3301 S EMERALD,
21DT000846,3536 N CICERO,Chicago,Illinois,3536 N CICERO,
22DT001522,4400 S WASHTENAW,Chicago,Illinois,4400 S WASHTENAW,
21DS19296M,8252 S DR MARTIN LUTHER KING JR DR,Chicago,Illinois,8252 S DR MARTIN LUTHER KING JR DR,
19DS72388L,7800 S EXCHANGE AVE,Chicago,Illinois,7800 S EXCHANGE AVE,
22DT001174,1800 W 17TH ST,Chicago,Illinois,1800 W 17TH ST,
21DS20234M,5233 N KEDZIE AVE,Chicago,Illinois,5233 N KEDZIE AVE,
20DT001027,110 W OHIO ST,Chicago,Illinois,110 W OHIO ST,
20DS76001L,4534 S ROCKWELL ST,Chicago,Illinois,4534 S ROCKWELL ST,
22DT001286,3401 S MORGAN,Chicago,Illinois,3401 S MORGAN,
21DT000580,2235 S MICHIGAN,Chicago,Illinois,2235 S MICHIGAN,
22DS03373M,2500 N AVERS AVE,Chicago,Illinois,2500 N AVERS AVE,
22DT001120,2301 N ELSTON,Chicago,Illinois,2301 N ELSTON,
20DS77767L,5600 S WASHTENAW AVE,Chicago,Illinois,5600 S WASHTENAW AVE,
21DT000687,1151 N LARAMIE,Chicago,Illinois,1151 N LARAMIE,
22DT001412,1237 W WELLINGTON,Chicago,Illinois,1237 W WELLINGTON,
22DS03558M,4747 W GRACE ST,Chicago,Illinois,4747 W GRACE ST,
21DT001124,5027 W LAWRENCE,Chicago,Illinois,5027 W LAWRENCE,
21DT001063,1930 W HUBBARD ST,Chicago,Illinois,1930 W HUBBARD ST,
22DT000619,1923 N HUDSON,Chicago,Illinois,1923 N HUDSON,
22DS04163M,1740 W 63RD ST,Chicago,Illinois,1740 W 63RD ST,
20DS76337L,2343 W FOSTER AVE,Chicago,Illinois,2343 W FOSTER AVE,
21DT000625,1016 N WOLCOTT,Chicago,Illinois,1016 N WOLCOTT,
22DT000971,2513 N LINCOLN,Chicago,Illinois,2513 N LINCOLN,
22DT000561,1901 W BELMONT,Chicago,Illinois,1901 W BELMONT,
21DT001008,2200 S ROCKWELL ST,Chicago,Illinois,2200 S ROCKWELL ST,
21DT002731,6350 W 63RD ST,Chicago,Illinois,6350 W 63RD ST,
21DT002729,6247 S NARRAGANSETT,Chicago,Illinois,6247 S NARRAGANSETT,
21DT002730,6246 S MULLIGAN,Chicago,Illinois,6246 S MULLIGAN,
21DS19332M,605 E 71ST ST,Chicago,Illinois,605 E 71ST ST,
22DT000612,455 W NORTH,Chicago,Illinois,455 W NORTH AVE,True
22DS03577M,7112 N CLARK ST,Chicago,Illinois,7112 N CLARK ST,
20DS75870L,5874 S ARCHER AVE,Chicago,Illinois,5874 S ARCHER AVE,
22DS03561M,2301 S LEAVITT ST,Chicago,Illinois,2301 S LEAVITT ST,
22DS03414M,4354 S WESTERN AVE,Chicago,Illinois,4354 S WESTERN AVE,
22DT001478,4501 N SHERIDAN RD,Chicago,Illinois,4501 N SHERIDAN RD,
22DT000964,5941 N MILWAUKEE,Chicago,Illinois,5941 N MILWAUKEE,
22DT001589,225 W CORNELIA,Chicago,Illinois,225 W CORNELIA,
22DT001414,1309 W WELLINGTON,Chicago,Illinois,1309 W WELLINGTON,
22DT000755,1664 S BLUE ISLAND,Chicago,Illinois,1664 S BLUE ISLAND,
21DT001012,1737 W FULLERTON,Chicago,Illinois,1737 W FULLERTON,
22DS04123M,6359 S ARTESIAN AVE,Chicago,Illinois,6359 S ARTESIAN AVE,
23DS13151M,2422 W 64 ST,Chicago,Illinois,2422 W 64TH ST,True
22DT001180,1768 W ARMITAGE,Chicago,Illinois,1768 W ARMITAGE,
22DT000659,5801 W CHICAGO,Chicago,Illinois,5801 W CHICAGO,
21DT000559,710 N ELIZABETH ST,Chicago,Illinois,710 N ELIZABETH ST,
21DT000373,1272 W MADISON ST,Chicago,Illinois,1272 W MADISON ST,
21DT000672,3300 N CICERO,Chicago,Illinois,3300 N CICERO,
21DT001016,1234 N WOOD,Chicago,Illinois,1234 N WOOD,
23DT000501,3329 S LITUANICA,Chicago,Illinois,3329 S LITUANICA,
21DT000586,834 S MICHIGAN,Chicago,Illinois,834 S MICHIGAN,
22DT001227,834 S MICHIGAN,Chicago,Illinois,834 S MICHIGAN,
20DS72639L,830 S MICHIGAN AVE,Chicago,Illinois,830 S MICHIGAN AVE,
20DS72695L,830 S MICHIGAN AVE,Chicago,Illinois,830 S MICHIGAN AVE,
21DT002774,3918 W 63RD ST,Chicago,Illinois,3918 W 63RD ST,
22DT000975,1721 S PAULINA ST,Chicago,Illinois,1721 S PAULINA ST,
22DT000963,6019 N MILWAUKEE,Chicago,Illinois,6019 N MILWAUKEE,
21DT000546,26 E DIVISION ST,Chicago,Illinois,26 E DIVISION ST,
20DT000497,3857 N NARRAGANSETT,Chicago,Illinois,3857 N NARRAGANSETT,
22DT000776,1401 N MILWAUKEE,Chicago,Illinois,1401 N MILWAUKEE,
21DT000734,8300 S BRANDON,Chicago,Illinois,8300 S BRANDON,
21DT002785,6401 W 63RD ST,Chicago,Illinois,6401 W 63RD ST,
21DT000171,3531 W CORTLAND,Chicago,Illinois,3531 W CORTLAND,
21DS20544M,6542 N CLARK ST,Chicago,Illinois,6542 N CLARK ST,
21DT000690,1150 N CICERO,Chicago,Illinois,1150 N CICERO,
21DT000906,505 N ASHLAND,Chicago,Illinois,505 N ASHLAND,
20DT000576,4798 N ASHLAND,Chicago,Illinois,4798 N ASHLAND,
20DT000577,1599 W LAWRENCE,Chicago,Illinois,1599 W LAWRENCE,
20DS72942L,935 W WILLOW ST,Chicago,Illinois,935 W WILLOW ST,
21DT000928,3244 W IRVING PARK,Chicago,Illinois,3244 W IRVING PARK,
20DS76064L,4945 S HOYNE AVE,Chicago,Illinois,4945 S HOYNE AVE,
21DT001163,4558 S ST LAWRENCE,Chicago,Illinois,4558 S ST LAWRENCE,
20DT000568,619 S LASALLE ST,Chicago,Illinois,619 S LASALLE ST,
20DS76201L,4738 S DAMEN AVE,Chicago,Illinois,4738 S DAMEN AVE,
21DT002765,5055 W 63RD ST,Chicago,Illinois,5055 W 63RD ST,
21DT001952,255 W 22ND PL,Chicago,Illinois,255 W 22ND PL,
22DS04159M,1801 W 63RD ST,Chicago,Illinois,1801 W 63RD ST,
21DS20241M,4257 S ARTESIAN AVE,Chicago,Illinois,4257 S ARTESIAN AVE,
22DS03415M,4257 S ARTESIAN AVE,Chicago,Illinois,4257 S ARTESIAN AVE,
21DT002833,4724 W 51ST ST,Chicago,Illinois,4724 W 51ST ST,
21DT002834,5001 S CICERO,Chicago,Illinois,5001 S CICERO,
22DT001099,350 W GRAND,Chicago,Illinois,350 W GRAND AVE,True
22DT001331,3200 W LAKE ST,Chicago,Illinois,3200 W LAKE ST,
21DT000637,801 W MADISON ST,Chicago,Illinois,801 W MADISON ST,
21DT000882,1900 W CORTLAND ST,Chicago,Illinois,1900 W CORTLAND ST,
21DT001477,3901 S KEDZIE,Chicago,Illinois,3901 S KEDZIE,
19DT006012,5953 W NORTH,Chicago,Illinois,5953 W NORTH AVE,True
21DT001083,1000 W CERMAK RD,Chicago,Illinois,1000 W CERMAK RD,
