docket,violation_address,city,state,cleaned_address,corrected,result_num,osm_id,display_name,category,type,latlong,shape_area,shape_leng,ward
22DS04299M,6420 S MORGAN ST,Chicago,Illinois,6420 S MORGAN ST,,"0","210132749","6420, South Morgan Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.7772049,-87.6498316","103143638.546","97901.3238332","16"
23DS12476M,1533 W GARFIELD BLVD,Chicago,Illinois,1533 W GARFIELD BLVD,,"0","435652389","1533, West Garfield Boulevard, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.79412749150964,-87.66357971791919","103143638.546","97901.3238332","16"
22DS04368M,5900 S LOOMIS BLVD,Chicago,Illinois,5900 S LOOMIS BLVD,,"0","703915980","5900, South Loomis Boulevard, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.786691,-87.659647","103143638.546","97901.3238332","16"
22DS03505M,5528 S CARPENTER ST,Chicago,Illinois,5528 S CARPENTER ST,,"0","210161523","5528, South Carpenter Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",building,yes,"41.7929251,-87.6514933203125","103143638.546","97901.3238332","16"
22DS04154M,6224 S ABERDEEN ST,Chicago,Illinois,6224 S ABERDEEN ST,,"0","210132290","6224, South Aberdeen Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.780712750000006,-87.65242977504553","103143638.546","97901.3238332","16"
22DS04153M,5753 S PEORIA ST,Chicago,Illinois,5753 S PEORIA ST,,"0","210130776","5753, South Peoria Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",building,yes,"41.78911025,-87.64715416589372","103143638.546","97901.3238332","16"
22DS04225M,1236 W 64TH ST,Chicago,Illinois,1236 W 64TH ST,,"0","210129834","1236, West 64th Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.7779659,-87.65588519973457","103143638.546","97901.3238332","16"
22DS04247M,1510 W GARFIELD BLVD,Chicago,Illinois,1510 W GARFIELD BLVD,,"0","435652396","1510, West Garfield Boulevard, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.79360439655951,-87.66255040701392","103143638.546","97901.3238332","16"
22DS04274M,6114 S GREEN ST,Chicago,Illinois,6114 S GREEN ST,,"0","210131846","6114, South Green Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",building,yes,"41.78288405,-87.6463577","103143638.546","97901.3238332","16"
22DS04162M,5727 S PEORIA ST,Chicago,Illinois,5727 S PEORIA ST,,"0","210130545","5727, South Peoria Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",building,yes,"41.7897381,-87.64717330532994","103143638.546","97901.3238332","16"
22DS04298M,6137 S THROOP ST,Chicago,Illinois,6137 S THROOP ST,,"0","210132064","6137, South Throop Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.7821373,-87.6568271","103143638.546","97901.3238332","16"
22DS04158M,5744 S SANGAMON ST,Chicago,Illinois,5744 S SANGAMON ST,,"0","210130704","5744, South Sangamon Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",building,yes,"41.7892498,-87.64892797912967","103143638.546","97901.3238332","16"
22DS04227M,6422 S MAY ST,Chicago,Illinois,6422 S MAY ST,,"0","210132762","6422, South May Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.7770667,-87.6534841640051","103143638.546","97901.3238332","16"
22DS04280M,6130 S GREEN ST,Chicago,Illinois,6130 S GREEN ST,,"0","196357964","6130, South Green Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",place,house,"41.782995067226985,-87.64620605008797","103143638.546","97901.3238332","16"
22DS04303M,6041 S MORGAN ST,Chicago,Illinois,6041 S MORGAN ST,,"0","210131737","6041, South Morgan Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.783934849999994,-87.64948237820549","103143638.546","97901.3238332","16"
22DS04297M,5740 S CARPENTER ST,Chicago,Illinois,5740 S CARPENTER ST,,"0","210130660","5740, South Carpenter Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",building,yes,"41.78935,-87.65137145619308","103143638.546","97901.3238332","16"
22DS04146M,6446 S MAY ST,Chicago,Illinois,6446 S MAY ST,,"0","210132898","6446, South May Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.77644635,-87.6534618","103143638.546","97901.3238332","16"
22DS04241M,5759 S SANGAMON ST,Chicago,Illinois,5759 S SANGAMON ST,,"0","24079372","5759, South Sangamon Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",place,house,"41.78956146195785,-87.64857094187819","103143638.546","97901.3238332","16"
22DS04152M,6432 S ABERDEEN ST,Chicago,Illinois,6432 S ABERDEEN ST,,"0","210132813","6432, South Aberdeen Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.776797900000005,-87.65222620461654","103143638.546","97901.3238332","16"
22DS04377M,6459 S ABERDEEN ST,Chicago,Illinois,6459 S ABERDEEN ST,,"0","210132957","6459, South Aberdeen Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes,"41.7761292,-87.65170082977542","103143638.546","97901.3238332","16"
21DS20793M,2300 W 63RD ST,Chicago,Illinois,2300 W 63RD ST,,"0","209672781","2300, West 63rd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.7795429,-87.68156237367168","103143638.546","97901.3238332","16"
22DS04249M,5435 S JUSTINE ST,Chicago,Illinois,5435 S JUSTINE ST,,"0","210161389","5435, South Justine Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.7948612,-87.66291525138888","103143638.546","97901.3238332","16"
22DS04145M,6349 S ELIZABETH ST,Chicago,Illinois,6349 S ELIZABETH ST,,"0","210132601","6349, South Elizabeth Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.778026800000006,-87.6555064849291","103143638.546","97901.3238332","16"
22DS03446M,932 W 59TH ST,Chicago,Illinois,932 W 59TH ST,,"0","31445932","932, West 59th Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",place,house,"41.787053327869295,-87.648810877032","103143638.546","97901.3238332","16"
20DS76077L,4326 S WESTERN AVE,Chicago,Illinois,4326 S WESTERN AVE,,"0","165154830","4326, South Western Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.8148248,-87.6849589","65588297.917","82183.6948197","15"
22DS03906M,4955 S HOYNE AVE,Chicago,Illinois,4955 S HOYNE AVE,,"0","196357978","4955, South Hoyne Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.8035550697327,-87.67688125908616","65588297.917","82183.6948197","15"
22DS04411M,4331 S HONORE ST,Chicago,Illinois,4331 S HONORE ST,,"0","930247991","4331, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.815217310702685,-87.67110636944085","65588297.917","82183.6948197","15"
19DS72310L,2547 W 47TH ST,Chicago,Illinois,2547 W 47TH ST,,"0","42999355","2547, West 47th Street, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.80829061653844,-87.68851555653939","65588297.917","82183.6948197","15"
22DS04258M,4710 S WESTERN AVE,Chicago,Illinois,4710 S WESTERN AVE,,"0","165142806","Walgreens, 4710, South Western Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,pharmacy,"41.807859,-87.68479703503766","65588297.917","82183.6948197","15"
20DS78298L,4601 S ROCKWELL ST,Chicago,Illinois,4601 S ROCKWELL ST,,"0","165156461","4601, South Rockwell Street, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.810055899999995,-87.6890996248511","65588297.917","82183.6948197","15"
22DS04277M,1721 W 59TH ST,Chicago,Illinois,1721 W 59TH ST,,"0","209672587","1721, West 59th Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.78651665,-87.66774004626198","65588297.917","82183.6948197","15"
22DS04186M,1923 W 59TH ST,Chicago,Illinois,1923 W 59TH ST,,"0","963112664","1923, West 59th Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.78656266288996,-87.67253249340321","65588297.917","82183.6948197","15"
21CP002214,6459 S HONORE ST,Chicago,Illinois,6459 S HONORE ST,,"0","209675973","6459, South Honore Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.77588755,-87.66998907519412","65588297.917","82183.6948197","15"
20DS76031L,5941 S WOOD ST,Chicago,Illinois,5941 S WOOD ST,,"0","209674080","5941, South Wood Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.78548345,-87.66896625","65588297.917","82183.6948197","15"
20DS77795L,2525 W POPE JOHN PAUL II DR,Chicago,Illinois,2525 W POPE JOHN PAUL II DR,,"0","165151198","2525, West Pope John Paul II Drive, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.81541695,-87.68814164999999","65588297.917","82183.6948197","15"
20DS77717L,4524 S WESTERN AVE,Chicago,Illinois,4524 S WESTERN AVE,,"0","165156106","4524, South Western Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.811442400000004,-87.68503841138065","65588297.917","82183.6948197","15"
22DS04410M,4335 S HONORE ST,Chicago,Illinois,4335 S HONORE ST,,"0","209708961","4335, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81477635,-87.67093785010493","65588297.917","82183.6948197","15"
20DS77441L,4409 S ROCKWELL ST,Chicago,Illinois,4409 S ROCKWELL ST,,"0","165155301","4409, South Rockwell Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.8134655,-87.68919295","65588297.917","82183.6948197","15"
22DS04355M,4710 S WESTERN AVE,Chicago,Illinois,4710 S WESTERN AVE,,"0","165142806","Walgreens, 4710, South Western Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,pharmacy,"41.807859,-87.68479703503766","65588297.917","82183.6948197","15"
21DS20687M,1808 W 47TH ST,Chicago,Illinois,1808 W 47TH ST,,"0","209708486","Church's Chicken, 1808, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fast_food,"41.80884135,-87.67026369962687","65588297.917","82183.6948197","15"
22DT001345,6316 S HERMITAGE,Chicago,Illinois,6316 S HERMITAGE,,"0","193498251","6316, South Hermitage Avenue, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.778531937761784,-87.66797846312654","65588297.917","82183.6948197","15"
20DS75875L,5943 S WOOD ST,Chicago,Illinois,5943 S WOOD ST,,"0","209674091","5943, South Wood Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.785414849999995,-87.6689633","65588297.917","82183.6948197","15"
20DS78676L,5004 S WINCHESTER AVE,Chicago,Illinois,5004 S WINCHESTER AVE,,"0","24113542","5004, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802894449878536,-87.67344286124697","65588297.917","82183.6948197","15"
22DS04194M,1715 W 59TH ST,Chicago,Illinois,1715 W 59TH ST,,"0","209672582","1715, West 59th Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.7865314,-87.6674759","65588297.917","82183.6948197","15"
22DS04293M,6101 S WOOD ST,Chicago,Illinois,6101 S WOOD ST,,"0","209674452","6101, South Wood Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.782930050000004,-87.6688762056067","65588297.917","82183.6948197","15"
22DS04088M,4300 S ARCHER AVE,Chicago,Illinois,4300 S ARCHER AVE,,"0","165154641","4300-4306, South Archer Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.8152448,-87.7026677466763","65588297.917","82183.6948197","15"
22DS04167M,1643 W 63RD ST,Chicago,Illinois,1643 W 63RD ST,,"0","209672553","1643, West 63rd Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.7792132,-87.66600047259035","65588297.917","82183.6948197","15"
22DS04250M,6248 S MARSHFIELD AVE,Chicago,Illinois,6248 S MARSHFIELD AVE,,"0","209675062","6248-6254, South Marshfield Avenue, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.77972389999999,-87.66566999616515","65588297.917","82183.6948197","15"
21DS20635M,5048 S DAMEN AVE,Chicago,Illinois,5048 S DAMEN AVE,,"0","855742957","5048, South Damen Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80238191235015,-87.67464753178257","65588297.917","82183.6948197","15"
22DS04246M,1651 W 63RD ST,Chicago,Illinois,1651 W 63RD ST,,"0","209672566","1651, West 63rd Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.7791895,-87.66625649460303","65588297.917","82183.6948197","15"
20DT000874,4601 S ROCKWELL ST,Chicago,Illinois,4601 S ROCKWELL ST,,"0","165156461","4601, South Rockwell Street, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.810055899999995,-87.6890996248511","65588297.917","82183.6948197","15"
22DT001139,2416 W 43RD ST,Chicago,Illinois,2416 W 43RD ST,,"0","220194322","2416, West Pope John Paul II Drive, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.815766,-87.685471","65588297.917","82183.6948197","15"
21CP002398,1850 W MARQUETTE ST,Chicago,Illinois,1850 W MARQUETTE RD,True,"0","38780878","1850, West Marquette Road, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.77219794825491,-87.6703401745092","65588297.917","82183.6948197","15"
22DS03424M,4452 S WESTERN AVE,Chicago,Illinois,4452 S WESTERN AVE,,"0","165155807","4452, South Western Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.81231405,-87.6849447725026","65588297.917","82183.6948197","15"
20DS77695L,2557 W 45TH ST,Chicago,Illinois,2557 W 45TH ST,,"0","633256408","2557, West 45th Street, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.81192098547192,-87.68871832273777","65588297.917","82183.6948197","15"
22DS04400M,4400 S WASHTENAW AVE,Chicago,Illinois,4400 S WASHTENAW AVE,,"0","165155214","4400, South Washtenaw Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.813636849999995,-87.69227153763796","65588297.917","82183.6948197","15"
20DS78654L,5013 S WINCHESTER AVE,Chicago,Illinois,5013 S WINCHESTER AVE,,"0","24113542","5013, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802651873466125,-87.67321679696319","65588297.917","82183.6948197","15"
20DS76169L,1756 W 48TH ST,Chicago,Illinois,1756 W 48TH ST,,"0","196358035","1756, West 48th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80682238755404,-87.6693940006026","65588297.917","82183.6948197","15"
21CP002213,6451 S HONORE ST,Chicago,Illinois,6451 S HONORE ST,,"0","209675909","6451, South Honore Street, Drexel Estate, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.7760891,-87.66992835786802","65588297.917","82183.6948197","15"
