docket,dept,violation_address,lat,long,community,ward_1523,violation_date,n_records
22DS03413M,STRTSAN,4500 S WESTERN AVE,41.811939,-87.684639,BRIGHTON PARK,15.0,2022-01-06,3
22DS03414M,STRTSAN,4354 S WESTERN AVE,41.8140674,-87.6849529997804,BRIGHTON PARK,15.0,2022-01-06,1
22DS03415M,STRTSAN,4257 S ARTESIAN AVE,41.81647490652492,-87.68581270373275,BRIGHTON PARK,15.0,2022-01-06,1
22DS03416M,STRTSAN,2441 W 47TH ST,41.80816745,-87.68622727525442,BRIGHTON PARK,15.0,2022-01-06,1
22DS03417M,STRTSAN,4710 S WESTERN AVE,41.807859,-87.68479703503766,BRIGHTON PARK,15.0,2022-01-06,2
22DS03418M,STRTSAN,4618 S WESTERN AVE,41.8096198,-87.6847583,BRIGHTON PARK,15.0,2022-01-06,2
22DS03421M,STRTSAN,4532 S WESTERN AVE,41.8109397,-87.68477407587699,BRIGHTON PARK,15.0,2022-01-06,2
22DS03422M,STRTSAN,4614 S WESTERN AVE,41.8097308,-87.68484975070628,BRIGHTON PARK,15.0,2022-01-06,4
22DS03423M,STRTSAN,4600 S WESTERN AVE,41.810014,-87.68496254507379,BRIGHTON PARK,15.0,2022-01-06,2
22DS03424M,STRTSAN,4452 S WESTERN AVE,41.81231405,-87.6849447725026,BRIGHTON PARK,15.0,2022-01-06,6
22DS03425M,STRTSAN,4410 S WESTERN AVE,41.81357425,-87.68504573030111,BRIGHTON PARK,15.0,2022-01-06,1
22DS03426M,STRTSAN,2433 W 47TH ST,41.80833549448531,-87.68574046903927,BRIGHTON PARK,15.0,2022-01-06,1
22DS03427M,STRTSAN,2437 W 47TH ST,41.8082272,-87.68599469100158,BRIGHTON PARK,15.0,2022-01-06,2
22DS03433M,STRTSAN,1757 W 18TH ST,41.8574706,-87.6708788958171,LOWER WEST SIDE,25.0,2022-01-06,2
22DS03446M,STRTSAN,932 W 59TH ST,41.787053327869295,-87.648810877032,ENGLEWOOD,16.0,2022-01-09,1
22DS03486M,STRTSAN,6651 S HALSTED ST,41.77292614262915,-87.6444993136584,ENGLEWOOD,6.0,2022-01-05,2
22DS03505M,STRTSAN,5528 S CARPENTER ST,41.7929251,-87.6514933203125,ENGLEWOOD,16.0,2022-01-25,2
22DS03527M,STRTSAN,7105 S STATE ST,41.765332875,-87.62479308333333,GREATER GRAND CROSSING,6.0,2022-01-05,1
22DS03535M,STRTSAN,4955 S HOYNE AVE,41.8035550697327,-87.67688125908616,NEW CITY,15.0,2022-01-25,1
22DS03542M,STRTSAN,2136 S ASHLAND AVE,41.85381118367347,-87.66615359183673,LOWER WEST SIDE,25.0,2022-01-10,1
22DS03558M,STRTSAN,4747 W GRACE ST,41.94958955,-87.74650009999999,PORTAGE PARK,30.0,2022-01-11,1
22DS03559M,STRTSAN,3180 N MILWAUKEE AVE,41.9386244,-87.72345431225077,AVONDALE,30.0,2022-01-11,1
22DS03560M,STRTSAN,2000 W 22ND ST,41.851349,-87.675981,LOWER WEST SIDE,25.0,2022-01-12,1
22DS03561M,STRTSAN,2301 S LEAVITT ST,41.85016865,-87.68043299348506,LOWER WEST SIDE,25.0,2022-01-12,1
22DS03576M,STRTSAN,7110 N CLARK ST,42.0116848,-87.67469603319424,ROGERS PARK,49.0,2022-01-12,2
22DS03577M,STRTSAN,7112 N CLARK ST,42.011976450000006,-87.67483989887126,ROGERS PARK,49.0,2022-01-12,2
22DS03580M,STRTSAN,7441 N ROGERS AVE,42.0166471,-87.67343873153679,ROGERS PARK,49.0,2022-01-12,3
22DS03583M,STRTSAN,7428 N ROGERS AVE,42.01665584672224,-87.67415210136416,ROGERS PARK,49.0,2022-01-12,2
22DS03602M,STRTSAN,6714 S WESTERN AVE,41.77138605,-87.68377614044391,CHICAGO LAWN,17.0,2022-01-12,5
22DS03614M,STRTSAN,3301 N KARLOV AVE,41.941007,-87.729588,IRVING PARK,30.0,2022-01-12,1
22DS03683M,STRTSAN,371 E 75TH ST,41.75830474033481,-87.61629031197623,GREATER GRAND CROSSING,6.0,2022-01-27,1
22DS03685M,STRTSAN,7450 S DR MARTIN LUTHER KING JR DR,41.75857915,-87.61553334555083,GREATER GRAND CROSSING,6.0,2022-01-27,2
22DS03688M,STRTSAN,10813 S WALLACE ST,41.6974079,-87.63739029109624,ROSELAND,34.0,2022-01-26,1
22DS03727M,STRTSAN,2101 N MELVINA AVE,41.918006,-87.780271,BELMONT CRAGIN,36.0,2022-01-14,6
22DS03741M,STRTSAN,2053 W 53RD ST,41.79733160000001,-87.67654533853104,NEW CITY,16.0,2022-01-15,3
22DS03749M,STRTSAN,1620 W 59TH ST,41.78705305,-87.66550370088274,WEST ENGLEWOOD,16.0,2022-01-15,2
22DS03757M,STRTSAN,5132 S WESTERN AVE,41.80013205,-87.68462012228682,GAGE PARK,14.0,2022-01-06,6
22DS03835M,STRTSAN,3240 N KARLOV AVE,41.93972450402225,-87.72976962507735,IRVING PARK,30.0,2022-01-12,2
22DS03841M,STRTSAN,4257 S ARTESIAN AVE,41.81647490652492,-87.68581270373275,BRIGHTON PARK,15.0,2022-01-27,2
22DS03843M,STRTSAN,4949 S SEELEY AVE,41.8034022,-87.67552959207137,NEW CITY,15.0,2022-01-27,1
22DS03847M,STRTSAN,5312 S WESTERN AVE,41.79693025,-87.68470140941389,GAGE PARK,15.0,2022-01-06,21
22DS03857M,STRTSAN,6151 W DIVERSEY AVE,41.93073,-87.78053645598496,BELMONT CRAGIN,30.0,2022-01-25,2
22DS03862M,STRTSAN,1620 W 59TH ST,41.78705305,-87.66550370088274,WEST ENGLEWOOD,16.0,2022-01-25,2
22DS03899M,STRTSAN,2010 W 51ST ST,41.801304002987095,-87.67538185363232,NEW CITY,15.0,2022-01-27,1
22DS03906M,STRTSAN,4955 S HOYNE AVE,41.8035550697327,-87.67688125908616,NEW CITY,15.0,2022-01-27,1
22DS03916M,STRTSAN,5519 S CARPENTER ST,41.79321385,-87.65091281379782,ENGLEWOOD,16.0,2022-01-25,30
22DS03954M,STRTSAN,7953 S CHAMPLAIN AVE,41.74967895,-87.6084489515091,CHATHAM,6.0,2022-01-28,2
22DS03968M,STRTSAN,4601 S ROCKWELL ST,41.8100559,-87.6890996248511,BRIGHTON PARK,15.0,2022-01-31,1
22DS04067M,STRTSAN,7250 S EMERALD AVE,41.7624774489796,-87.6430716122449,ENGLEWOOD,6.0,2022-02-04,2
22DS04072M,STRTSAN,2819 N BURLING ST,41.9333784,-87.64742700093251,LAKE VIEW,44.0,2022-02-04,1
22DS04080M,STRTSAN,932 W 59TH ST,41.787053327869295,-87.648810877032,ENGLEWOOD,16.0,2022-02-04,2
22DS04082M,STRTSAN,6419 S MAY ST,41.7772068,-87.65293905372882,ENGLEWOOD,16.0,2022-02-05,1
22DS04086M,STRTSAN,1721 S PAULINA ST,41.8579677,-87.66845239916817,LOWER WEST SIDE,25.0,2022-02-04,1
22DS04087M,STRTSAN,7042 S MARSHFIELD AVE,41.76542125,-87.66529052384672,WEST ENGLEWOOD,17.0,2022-02-04,4
22DS04088M,STRTSAN,4300 S ARCHER AVE,41.8152448,-87.7026677466763,BRIGHTON PARK,15.0,2022-02-04,2
22DS04089M,STRTSAN,1703 S PEORIA ST,41.8589491366052,-87.64865278652121,LOWER WEST SIDE,25.0,2022-02-04,2
22DS04092M,STRTSAN,900 W 18TH ST,41.858125,-87.650117,LOWER WEST SIDE,25.0,2022-02-04,2
22DS04094M,STRTSAN,1920 S LAFLIN ST,41.8552986,-87.66390915,LOWER WEST SIDE,25.0,2022-02-04,1
22DS04095M,STRTSAN,723 W BUCKINGHAM PL,41.94250715,-87.64788679489003,LAKE VIEW,44.0,2022-02-04,2
22DS04123M,STRTSAN,6359 S ARTESIAN AVE,41.7775521,-87.68451134508626,CHICAGO LAWN,16.0,2022-02-04,1
22DS04127M,STRTSAN,7101 S PERRY AVE,41.764845,-87.628039,GREATER GRAND CROSSING,6.0,2022-02-09,2
22DS04129M,STRTSAN,7104 S LAFAYETTE AVE,41.7652374,-87.62690061909731,GREATER GRAND CROSSING,6.0,2022-02-09,2
22DS04135M,STRTSAN,7059 S HALSTED ST,41.76596677521923,-87.64432193001925,ENGLEWOOD,6.0,2022-02-09,2
22DS04136M,STRTSAN,6530 S MORGAN ST,41.77509215,-87.64978070000001,ENGLEWOOD,6.0,2022-02-09,3
22DS04145M,STRTSAN,6349 S ELIZABETH ST,41.778026800000006,-87.6555064849291,WEST ENGLEWOOD,16.0,2022-02-05,1
22DS04146M,STRTSAN,6446 S MAY ST,41.77644635,-87.6534618,ENGLEWOOD,16.0,2022-02-05,2
22DS04149M,STRTSAN,5849 S BISHOP ST,41.78742555,-87.66005593471402,WEST ENGLEWOOD,16.0,2022-02-05,8
22DS04150M,STRTSAN,5801 S PEORIA ST,41.7886938,-87.64717524715746,ENGLEWOOD,16.0,2022-02-05,4
22DS04151M,STRTSAN,5757 S PEORIA ST,41.7889696,-87.64709435555739,ENGLEWOOD,16.0,2022-02-05,4
22DS04152M,STRTSAN,6432 S ABERDEEN ST,41.776797900000005,-87.65222620461654,ENGLEWOOD,16.0,2022-02-05,1
22DS04153M,STRTSAN,5753 S PEORIA ST,41.78911025,-87.64715416589372,ENGLEWOOD,16.0,2022-02-05,1
22DS04154M,STRTSAN,6224 S ABERDEEN ST,41.780712750000006,-87.65242977504553,ENGLEWOOD,16.0,2022-02-05,2
22DS04156M,STRTSAN,5722 S SANGAMON ST,41.78992985,-87.6489825865257,ENGLEWOOD,16.0,2022-02-05,1
22DS04157M,STRTSAN,5710 S PEORIA ST,41.79021015,-87.64779308792544,ENGLEWOOD,16.0,2022-02-05,1
22DS04158M,STRTSAN,5744 S SANGAMON ST,41.7892498,-87.64892797912967,ENGLEWOOD,16.0,2022-02-05,2
22DS04159M,STRTSAN,1801 W 63RD ST,41.779298,-87.669242,WEST ENGLEWOOD,15.0,2022-02-05,2
22DS04160M,STRTSAN,6825 S WINCHESTER AVE,41.7695213,-87.67218914310381,WEST ENGLEWOOD,17.0,2022-02-05,2
22DS04161M,STRTSAN,6301 S DAMEN AVE,41.778686,-87.673782,WEST ENGLEWOOD,15.0,2022-02-05,4
22DS04162M,STRTSAN,5727 S PEORIA ST,41.7897381,-87.64717330532994,ENGLEWOOD,16.0,2022-02-09,1
22DS04163M,STRTSAN,1740 W 63RD ST,41.77956785,-87.66832427519296,WEST ENGLEWOOD,15.0,2022-02-05,1
22DS04164M,STRTSAN,5730 S GREEN ST,41.78968325,-87.64652324263244,ENGLEWOOD,16.0,2022-02-09,2
22DS04165M,STRTSAN,2000 W 69TH ST,41.768521,-87.673792,WEST ENGLEWOOD,16.0,2022-02-05,4
22DS04166M,STRTSAN,1641 W 63RD ST,41.7792092,-87.66590958890664,WEST ENGLEWOOD,15.0,2022-02-05,1
22DS04167M,STRTSAN,1643 W 63RD ST,41.7792132,-87.66600047259035,WEST ENGLEWOOD,15.0,2022-02-05,1
22DS04170M,STRTSAN,2551 W CERMAK RD,41.85169895,-87.6902743,SOUTH LAWNDALE,28.0,2022-02-07,1
22DS04172M,STRTSAN,6249 S WOLCOTT AVE,41.78051706975783,-87.671402382554,WEST ENGLEWOOD,15.0,2022-02-05,2
22DS04174M,STRTSAN,1950 W 63RD ST,41.779584150000005,-87.67350947008423,WEST ENGLEWOOD,15.0,2022-02-05,1
22DS04176M,STRTSAN,6301 S WESTERN AVE,41.778536,-87.683512,CHICAGO LAWN,16.0,2022-02-07,4
22DS04178M,STRTSAN,1614 W 47TH ST,41.80882115,-87.66587232671927,NEW CITY,15.0,2022-02-07,4
22DS04179M,STRTSAN,6128 S WESTERN AVE,41.78232628868012,-87.6838353204496,CHICAGO LAWN,16.0,2022-02-07,1
22DS04186M,STRTSAN,1923 W 59TH ST,41.78656266288996,-87.67253249340321,WEST ENGLEWOOD,15.0,2022-02-07,6
22DS04188M,STRTSAN,1850 W 59TH ST,41.78674638870939,-87.67107548980802,WEST ENGLEWOOD,15.0,2022-02-07,1
22DS04189M,STRTSAN,1854 W 59TH ST,41.78674594354696,-87.67111144904011,WEST ENGLEWOOD,15.0,2022-02-07,2
22DS04190M,STRTSAN,1637 W 59TH ST,41.7866442567841,-87.66609473283414,WEST ENGLEWOOD,15.0,2022-02-08,4
22DS04191M,STRTSAN,6220 S DAMEN AVE,41.78055885,-87.67429811522352,WEST ENGLEWOOD,16.0,2022-02-08,6
22DS04192M,STRTSAN,6238 S DAMEN AVE,41.78060061208737,-87.6740445973918,WEST ENGLEWOOD,16.0,2022-02-08,5
22DS04194M,STRTSAN,1715 W 59TH ST,41.7865314,-87.6674759,WEST ENGLEWOOD,15.0,2022-02-08,2
22DS04197M,STRTSAN,1901 W 59TH ST,41.7864264,-87.67193593863637,WEST ENGLEWOOD,15.0,2022-02-08,2
22DS04202M,STRTSAN,2435 W 64TH ST,41.77729225,-87.68514370037326,CHICAGO LAWN,16.0,2022-02-04,2
22DS04209M,STRTSAN,6201 S KOLMAR AVE,41.78018535,-87.73601210218033,WEST LAWN,13.0,2022-02-09,1
22DS04210M,STRTSAN,5621 S CARPENTER ST,41.7917425,-87.65088083589805,ENGLEWOOD,16.0,2022-02-09,1
22DS04211M,STRTSAN,5742 S CARPENTER ST,41.789780438122094,-87.65122829498561,ENGLEWOOD,16.0,2022-02-09,3
22DS04216M,STRTSAN,5738 S CARPENTER ST,41.78941865,-87.6513838422396,ENGLEWOOD,16.0,2022-02-09,1
22DS04220M,STRTSAN,6105 S GREEN ST,41.78308665,-87.64580909428125,ENGLEWOOD,16.0,2022-02-09,1
22DS04221M,STRTSAN,6408 S SANGAMON ST,41.77754855,-87.64867168625437,ENGLEWOOD,16.0,2022-02-09,1
22DS04225M,STRTSAN,1236 W 64TH ST,41.7779659,-87.65588519973457,WEST ENGLEWOOD,16.0,2022-02-05,1
22DS04227M,STRTSAN,6422 S MAY ST,41.7770667,-87.6534841640051,ENGLEWOOD,16.0,2022-02-05,1
22DS04229M,STRTSAN,5722 S PEORIA ST,41.78990275,-87.6477708494186,ENGLEWOOD,16.0,2022-02-05,1
22DS04234M,STRTSAN,5848 S PEORIA ST,41.7872567,-87.64758860183912,ENGLEWOOD,16.0,2022-02-05,1
22DS04235M,STRTSAN,6410 S MAY ST,41.77740025,-87.65350217284157,ENGLEWOOD,16.0,2022-02-05,1
22DS04238M,STRTSAN,5726 S SANGAMON ST,41.78984595,-87.64900432785714,ENGLEWOOD,16.0,2022-02-05,1
22DS04239M,STRTSAN,5734 S SANGAMON ST,41.78954125,-87.64892610157358,ENGLEWOOD,16.0,2022-02-05,1
22DS04241M,STRTSAN,5759 S SANGAMON ST,41.78956146195785,-87.64857094187819,ENGLEWOOD,16.0,2022-02-05,1
22DS04242M,STRTSAN,5756 S SANGAMON ST,41.7889184,-87.64902357699458,ENGLEWOOD,16.0,2022-02-05,1
22DS04244M,STRTSAN,1953 W 63RD ST,41.77911445,-87.67352997909461,WEST ENGLEWOOD,15.0,2022-02-05,1
22DS04246M,STRTSAN,1651 W 63RD ST,41.7791895,-87.66625649460303,WEST ENGLEWOOD,15.0,2022-02-05,1
22DS04247M,STRTSAN,1510 W GARFIELD BLVD,41.79360439655951,-87.66255040701392,WEST ENGLEWOOD,16.0,2022-02-05,3
22DS04249M,STRTSAN,5435 S JUSTINE ST,41.7948612,-87.66291525138888,NEW CITY,16.0,2022-02-05,1
22DS04250M,STRTSAN,6248 S MARSHFIELD AVE,41.77972389999999,-87.66566999616515,WEST ENGLEWOOD,15.0,2022-02-05,2
22DS04251M,STRTSAN,3621 W 69TH ST,41.76767055,-87.7137200417609,WEST LAWN,13.0,2022-02-05,4
22DS04252M,STRTSAN,2033 W 69TH ST,41.76821525,-87.67497882191685,WEST ENGLEWOOD,17.0,2022-02-05,1
22DS04253M,STRTSAN,1743 W 59TH ST,41.7865078,-87.66850054747664,WEST ENGLEWOOD,15.0,2022-02-08,2
22DS04254M,STRTSAN,1824 W 63RD ST,41.77945259836883,-87.66999599752303,WEST ENGLEWOOD,15.0,2022-02-05,2
22DS04258M,STRTSAN,4710 S WESTERN AVE,41.807859,-87.68479703503766,BRIGHTON PARK,15.0,2022-02-07,1
22DS04259M,STRTSAN,27 S SANGAMON ST,41.88131982958125,-87.6507430626926,NEAR WEST SIDE,25.0,2022-02-08,1
22DS04272M,STRTSAN,1745 W 59TH ST,41.78661641532984,-87.6683785882304,WEST ENGLEWOOD,15.0,2022-02-08,2
22DS04274M,STRTSAN,6114 S GREEN ST,41.78288405,-87.6463577,ENGLEWOOD,16.0,2022-02-09,1
22DS04276M,STRTSAN,6120 S GREEN ST,41.78272355,-87.64637272179377,ENGLEWOOD,16.0,2022-02-09,1
22DS04277M,STRTSAN,1721 W 59TH ST,41.78651665,-87.66774004626198,WEST ENGLEWOOD,15.0,2022-02-08,4
22DS04278M,STRTSAN,1721 W 59TH ST,41.78651665,-87.66774004626198,WEST ENGLEWOOD,15.0,2022-02-08,1
22DS04279M,STRTSAN,6124 S GREEN ST,41.78258085,-87.6463659990678,ENGLEWOOD,16.0,2022-02-09,1
22DS04280M,STRTSAN,6130 S GREEN ST,41.782995067226985,-87.64620605008797,ENGLEWOOD,16.0,2022-02-09,1
22DS04281M,STRTSAN,5757 S PEORIA ST,41.7889696,-87.64709435555739,ENGLEWOOD,16.0,2022-02-09,3
22DS04282M,STRTSAN,6200 S DAMEN AVE,41.781038,-87.674057,WEST ENGLEWOOD,16.0,2022-02-08,2
22DS04283M,STRTSAN,5749 S PEORIA ST,41.78973906035202,-87.64736141772109,ENGLEWOOD,16.0,2022-02-09,2
22DS04284M,STRTSAN,932 W 59TH ST,41.787053327869295,-87.648810877032,ENGLEWOOD,16.0,2022-02-08,5
22DS04289M,STRTSAN,6337 S ADA ST,41.7784645,-87.65778365966719,WEST ENGLEWOOD,16.0,2022-02-09,1
22DS04293M,STRTSAN,6101 S WOOD ST,41.78293005,-87.6688762056067,WEST ENGLEWOOD,15.0,2022-02-09,1
22DS04294M,STRTSAN,6343 S THROOP ST,41.7782988,-87.65661175169123,WEST ENGLEWOOD,16.0,2022-02-09,4
22DS04295M,STRTSAN,5613 S CARPENTER ST,41.79193835,-87.65089335677966,ENGLEWOOD,16.0,2022-02-09,1
22DS04297M,STRTSAN,5740 S CARPENTER ST,41.78935,-87.65137145619308,ENGLEWOOD,16.0,2022-02-09,2
22DS04298M,STRTSAN,6137 S THROOP ST,41.7821373,-87.6568271,WEST ENGLEWOOD,16.0,2022-02-09,1
22DS04299M,STRTSAN,6420 S MORGAN ST,41.7772049,-87.6498316,ENGLEWOOD,16.0,2022-02-09,2
22DS04300M,STRTSAN,1737 W 59TH ST,41.78661798750201,-87.66827482486696,WEST ENGLEWOOD,15.0,2022-02-08,1
22DS04301M,STRTSAN,6426 S SANGAMON ST,41.77708255,-87.64864536568793,ENGLEWOOD,16.0,2022-02-09,3
22DS04303M,STRTSAN,6041 S MORGAN ST,41.78393485,-87.64948237820549,ENGLEWOOD,16.0,2022-02-09,1
22DS04335M,STRTSAN,1901 W 59TH ST,41.7864264,-87.67193593863637,WEST ENGLEWOOD,15.0,2022-02-10,1
22DS04345M,STRTSAN,1741 W 79TH ST,41.75022328674519,-87.66737085362486,AUBURN GRESHAM,17.0,2022-02-10,2
22DS04355M,STRTSAN,4710 S WESTERN AVE,41.807859,-87.68479703503766,BRIGHTON PARK,15.0,2022-02-08,2
22DS04357M,STRTSAN,6448 S ABERDEEN ST,41.77639115,-87.65226813204399,ENGLEWOOD,16.0,2022-02-11,3
22DS04368M,STRTSAN,5900 S LOOMIS BLVD,41.786691,-87.659647,WEST ENGLEWOOD,16.0,2022-02-11,3
22DS04370M,STRTSAN,6159 S ARTESIAN AVE,41.78119315,-87.68464102209302,CHICAGO LAWN,16.0,2022-02-11,3
22DS04371M,STRTSAN,6441 S ABERDEEN ST,41.7765691,-87.65170058734029,ENGLEWOOD,16.0,2022-02-11,2
22DS04377M,STRTSAN,6459 S ABERDEEN ST,41.7761292,-87.65170082977542,ENGLEWOOD,16.0,2022-02-11,1
22DS04393M,STRTSAN,7356 N ASHLAND BLVD,42.01553635,-87.6705469,ROGERS PARK,49.0,2022-02-14,1
22DS04400M,STRTSAN,4400 S WASHTENAW AVE,41.81363685,-87.69227153763796,BRIGHTON PARK,15.0,2022-02-14,1
22DS04401M,STRTSAN,6149 S LOOMIS BLVD,41.7817271,-87.6591619312538,WEST ENGLEWOOD,16.0,2022-02-14,12
22DS04410M,STRTSAN,4335 S HONORE ST,41.81477635,-87.67093785010493,NEW CITY,15.0,2022-02-14,2
22DS04411M,STRTSAN,4331 S HONORE ST,41.815217310702685,-87.67110636944085,NEW CITY,15.0,2022-02-14,8
22DS04428M,STRTSAN,1320 W MORSE AVE,42.00801195043344,-87.6647261518114,ROGERS PARK,49.0,2022-02-15,1
22DS04527M,STRTSAN,346 E 75TH ST,41.75868385,-87.61639131983068,GREATER GRAND CROSSING,6.0,2022-01-27,3
22DS04583M,STRTSAN,1244 W 57TH ST,41.79063355,-87.65646060154192,WEST ENGLEWOOD,16.0,2022-02-15,2
22DS04587M,STRTSAN,4318 S GREENWOOD AVE,41.81648128213535,-87.59951702564271,KENWOOD,4.0,2022-02-15,4
22DS04683M,STRTSAN,5936 S UNION AVE,41.78605126694817,-87.64262090636919,ENGLEWOOD,20.0,2022-02-18,5
22DS04692M,STRTSAN,6137 W DIVERSEY AVE,41.93068825,-87.77988413607872,BELMONT CRAGIN,30.0,2022-02-10,3
22DS04795M,STRTSAN,2820 W 63RD ST,41.779186390792205,-87.6941939940105,CHICAGO LAWN,16.0,2022-02-18,6
22DS05033M,STRTSAN,3237 W ARMITAGE AVE,41.91723905,-87.70848807256209,LOGAN SQUARE,26.0,2022-02-28,6
22DS05749M,STRTSAN,7001 S MERRILL AVE,41.767895,-87.572568,SOUTH SHORE,5.0,2022-03-11,2
22DT000545,TRANPORT,3020 N ASHLAND ,41.9367292,-87.66891702884071,LAKE VIEW,32.0,2022-01-05,1
22DT000546,TRANPORT,2475 N MILWAUKEE ,41.9266362,-87.70289512864139,LOGAN SQUARE,32.0,2022-01-03,2
22DT000547,TRANPORT,901 N WESTERN ,41.897687,-87.686781,WEST TOWN,1.0,2022-01-04,2
22DT000549,TRANPORT,3033 N LINCOLN ,41.9369726,-87.6646324,LAKE VIEW,32.0,2022-01-03,1
22DT000550,TRANPORT,3066 N LINCOLN ,41.93722387229831,-87.66540190563079,LAKE VIEW,32.0,2022-01-03,1
22DT000555,TRANPORT,2741 N LARAMIE ,41.93088575,-87.75607598305612,BELMONT CRAGIN,31.0,2022-01-04,1
22DT000556,TRANPORT,5150 W PARKER ,41.93058184,-87.75595036,BELMONT CRAGIN,31.0,2022-01-03,1
22DT000557,TRANPORT,3142 N NARRAGANSETT ,41.93755783031031,-87.78601906101034,BELMONT CRAGIN,36.0,2022-01-05,1
22DT000558,TRANPORT,1345 N PULASKI RD,41.9056641,-87.7257756,HUMBOLDT PARK,26.0,2022-01-05,1
22DT000559,TRANPORT,1351 N PULASKI RD,41.904926345742375,-87.72626077054284,HUMBOLDT PARK,37.0,2022-01-05,1
22DT000560,TRANPORT,2454 N KOSTNER ,41.92596377171316,-87.73675807164581,HERMOSA,31.0,2022-01-05,2
22DT000561,TRANPORT,1901 W BELMONT ,41.93939465,-87.67612267816992,NORTH CENTER,32.0,2022-01-05,1
22DT000562,TRANPORT,1913 W BELMONT ,41.93946005,-87.67655248058155,NORTH CENTER,32.0,2022-01-05,2
22DT000563,TRANPORT,2322 W FULLERTON ,41.92499800762098,-87.68629649320508,LOGAN SQUARE,32.0,2022-01-05,1
22DT000565,TRANPORT,2160 W WABANSIA ,41.912742,-87.682006,WEST TOWN,32.0,2022-01-05,1
22DT000570,TRANPORT,6941 W GRAND ,41.923322850000005,-87.79957747247829,MONTCLARE,36.0,2022-01-03,1
22DT000571,TRANPORT,2948 N NARRAGANSETT ,41.93427845,-87.78601564948946,BELMONT CRAGIN,36.0,2022-01-03,1
22DT000582,TRANPORT,2649 E 75TH ST,41.75942092133858,-87.55928723641044,SOUTH SHORE,7.0,2022-01-04,2
22DT000583,TRANPORT,7503 S EXCHANGE ,41.75865483435868,-87.55999756327651,SOUTH SHORE,7.0,2022-01-04,2
22DT000599,TRANPORT,4224 W 51ST ST,41.8012094,-87.6769417,NEW CITY,15.0,2022-01-04,1
22DT000600,TRANPORT,4853 S ARCHER ,41.8047165,-87.71884016090493,ARCHER HEIGHTS,14.0,2022-01-04,1
22DT000601,TRANPORT,5435 S KEDZIE ,41.79417025,-87.70325585071154,GAGE PARK,14.0,2022-01-03,1
22DT000602,TRANPORT,5450 S NORMANDY ,41.79338874774659,-87.78927691811211,GARFIELD RIDGE,23.0,2022-01-03,1
22DT000609,TRANPORT,169 W ONTERIO ST,41.89304045,-87.63389811100103,NEAR NORTH SIDE,42.0,2022-01-06,1
22DT000610,TRANPORT,315 W CHICAGO ,41.89648147368421,-87.63647221052632,NEAR NORTH SIDE,42.0,2022-01-04,2
22DT000611,TRANPORT,315 S JEFFERSON ST,41.87773400075089,-87.64241754667185,NEAR WEST SIDE,42.0,2022-01-10,3
22DT000612,TRANPORT,455 W NORTH ,41.9108278,-87.6407924417156,NEAR NORTH SIDE,2.0,2022-01-04,2
22DT000613,TRANPORT,149 W ONTERIO ST,41.89311706827314,-87.63323317803957,NEAR NORTH SIDE,42.0,2022-01-06,2
22DT000615,TRANPORT,644 W SCHUBERT ,41.93174645,-87.6464055300593,LINCOLN PARK,43.0,2022-01-06,1
22DT000616,TRANPORT,1856 N SHEFFIELD ,41.9154783,-87.65347374859584,LINCOLN PARK,43.0,2022-01-07,1
22DT000617,TRANPORT,1939 N HUDSON ,41.91765805,-87.63965262815535,LINCOLN PARK,43.0,2022-01-07,1
22DT000618,TRANPORT,1925 N HUDSON ,41.9172634,-87.63972867574032,LINCOLN PARK,43.0,2022-01-07,1
22DT000619,TRANPORT,1923 N HUDSON ,41.9171914,-87.63972750038327,LINCOLN PARK,43.0,2022-01-07,1
22DT000620,TRANPORT,1921 N HUDSON ,41.91712965,-87.63971732682353,LINCOLN PARK,43.0,2022-01-07,1
22DT000621,TRANPORT,1945 N SEDWICK ST,41.9177529716455,-87.63868756613336,LINCOLN PARK,43.0,2022-01-05,1
22DT000622,TRANPORT,135 N DES PLAINES ST,41.88414031945612,-87.64408633370007,NEAR WEST SIDE,42.0,2022-01-06,1
22DT000623,TRANPORT,2461 N GENEVA TERR ,41.92716095,-87.64383700197432,LINCOLN PARK,43.0,2022-01-10,1
22DT000624,TRANPORT,1919 N DAYTON ST,41.91659425,-87.6494071553069,LINCOLN PARK,43.0,2022-01-10,1
22DT000625,TRANPORT,2207 N ORCHARD ST,41.9220644375,-87.6463310625,LINCOLN PARK,43.0,2022-01-10,1
22DT000626,TRANPORT,2658 N WILTON ,41.93069065,-87.65285915887316,LINCOLN PARK,43.0,2022-01-10,1
22DT000629,TRANPORT,9800 S HALSTED ,41.716808143796335,-87.64319678752587,WASHINGTON HEIGHTS,34.0,2022-01-10,2
22DT000630,TRANPORT,9900 S HALSTED ,41.714088,-87.643107,WASHINGTON HEIGHTS,34.0,2022-01-10,2
22DT000657,TRANPORT,2150 N CICERO ,41.9201864,-87.74664889796085,BELMONT CRAGIN,36.0,2022-01-11,1
22DT000658,TRANPORT,2415 N NEWCASTLE ,41.92420625,-87.79594416190476,MONTCLARE,36.0,2022-01-05,1
22DT000659,TRANPORT,5801 W CHICAGO ,41.8950158,-87.7453425,AUSTIN,37.0,2022-01-11,2
22DT000660,TRANPORT,2205 N CICERO ,41.92077369374112,-87.74610459737633,BELMONT CRAGIN,36.0,2022-01-11,2
