,OBJECTID,GEOID,GEOG,2000_POP,2010_POP,2020_POP,2020_HH,2020_HH_SIZE,TOT_POP,UND5,A5_19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,TOT_WRKR16OV,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,INCPERCAP,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_5_9UN,HU_10_19UN,HU_GT_19UN,HU_MOBILE,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,CASHRENT_HH,RENT_LT500,RENT_500_999,RENT_1000_1499,RENT_1500_2499,RENT_GT2500,MED_RENT,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,GEN_MERCH,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,TRANSIT_LOW_PCT,TRANSIT_MOD_PCT,TRANSIT_HIGH_PCT,WALKABLE_LOW_PCT,WALKABLE_MOD_PCT,WALKABLE_HIGH_PCT,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV,HT_Cost_Typical,HT_Cost_Mod,H_Cost_Typical,H_Cost_Mod,T_Cost_Typical,T_Cost_Mod,highly_walkable_pop_pct,highly_walkable_emp_pct,assoc_plus_pct,in_lbr_frc_pct,pct_pop_access_4_acres_per_1k,pct_pop_access_10_acres_per_1k,impervious_acres_per_hh,modhigh_ta_pop_pct,modhigh_ta_emp_pct,nonsov_pct
60,61,49,Roseland,52723,44619,38816,15080,2.53693634,39623.0,2323.0,7539.0,7897.0,6775.0,8242.0,3517.0,2327.0,1003.0,39.0245098,608.0,521.0,37764.0,106.0,624.0,39068.0,31936.0,17529.0,14206.0,3323.0,14407.0,13761.0,846.0,12915.0,7855.0,1315.0,3381.0,205.0,159.0,549615.0,3360.0,5837.0,3288.0,1252.0,27229.0,3764.0,6984.0,8374.0,2284.0,3829.0,1994.0,4214.0,3330.0,2437.0,1619.0,1508.0,629.0,44040.6051,20781.95404,13737.0,7261.0,6476.0,3539.0,17276.0,10258.0,1467.0,2500.0,1209.0,865.0,252.0,657.0,68.0,6.311543507,771.0,1607.0,9526.0,5372.0,1949.267877,1766.0,5079.0,6759.0,2624.0,1048.0,4279.0,2845.0,58.0,61.0,129504.3641,6214.0,369.0,2188.0,2301.0,1317.0,39.0,1085.883823,11745.0,2310.0,1992.0,10525.0,10264.0,3212.0,13058,Health Care,Education,Administration,Retail Trade,Transportation,2566,1413,1392,1226,1178,2723,Health Care,Education,Accommodation and Food Service,Retail Trade,Manufacturing,905,830,416,271,55,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,5207,2849,849,643,215,Outside of Chicago,Roseland,West Pullman,Auburn Gresham,Morgan Park,1214,207,111,79,58,,,,13113.00941,,,,,,,,,,0.0,0.0,1.0,0.0,0.006369125,0.993630875,2.35744653,3083.418423,1133.527609,0.367620431,179.7503626,0.058295806,15.77561232,0.005116274,71.34025929,0.023136743,322.8005838,0.104689192,10.29496001,0.003338814,1125.320314,0.364958679,0.0,0.0,70.25517112,0.022784832,154.3535512,0.05005923,4713.0,3486.0,2295.0,3243.0,8467.0,2180.0,5270.0,2806.0,51.0,134.0,2621.0,4063.0,728.0,841.0,2494.0,2414.0,949.0,1018.0,447.0,3705.0,2835.0,777.0,93.0,38925.0,698.0,37300.0,1195.0,340.0,36105.0,400.0,91.0,24.0,0.0,6.0,0.0,45.0,261.0,368.0,276,363,51568,31,485,,,,,,,,,,,,,,,,,,,,,,,,,0.994798338,0.982403218,0.297734034,0.708431527,0.227488501,0.0,0.126813616,1.0,1.0,0.417629533
61,62,46,South Chicago,38596,31198,27300,11017,2.463647091,29977.0,2003.0,6826.0,6391.0,5449.0,5369.0,1932.0,1409.0,598.0,34.22471534,857.0,6182.0,22565.0,114.0,259.0,29806.0,22931.0,14132.0,11827.0,2270.0,8799.0,11403.0,373.0,11030.0,5976.0,798.0,4002.0,227.0,27.0,509100.0,3716.0,4025.0,2558.0,577.0,18492.0,3265.0,5746.0,4287.0,1892.0,2151.0,1151.0,3907.0,2808.0,1620.0,1228.0,1047.0,266.0,39798.13665,19442.66868,10876.0,4372.0,6504.0,3312.0,14188.0,4921.0,140.0,3228.0,2697.0,1890.0,458.0,848.0,6.0,5.814567324,311.0,912.0,4759.0,8206.0,1933.22447,2564.0,4636.0,4679.0,1552.0,757.0,2379.0,1602.0,184.0,108.0,136252.8345,6284.0,897.0,3519.0,1424.0,422.0,22.0,815.7971014,9294.0,2786.0,1582.0,9178.0,8854.0,1698.0,8539,Health Care,Administration,Retail Trade,Accommodation and Food Service,Education,1580,961,860,828,769,2210,Health Care,Retail Trade,Construction,Education,Accommodation and Food Service,913,301,223,167,140,Outside of Chicago,The Loop,Near North Side,Near West Side,South Chicago,3333,1557,638,463,166,Outside of Chicago,East Side,South Chicago,South Deering,South Shore,976,181,166,66,64,,,,10708.90794,,,,,,,,,,0.00334568,0.0,0.99665432,0.0,0.0,1.0,2.451162797,2140.676044,365.8502815,0.170904085,269.5515849,0.125918906,23.80346358,0.011119601,65.76747513,0.030722759,73.22127018,0.034204741,34.08945978,0.015924623,632.293025,0.29537072,0.0,0.0,92.9650244,0.043427881,583.134459,0.272406682,3482.0,3094.0,1635.0,2665.0,6500.0,1820.0,4376.0,2690.0,51.0,306.0,2333.0,3591.0,715.0,974.0,1902.0,1583.0,821.0,559.0,203.0,2541.0,2204.0,320.0,17.0,26806.0,3171.0,27974.0,6009.0,2421.0,21965.0,4743.0,23.0,62.0,0.0,0.0,44.0,8.0,359.0,770.0,1135,10565,26253,49,594,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.280878218,0.769655413,0.189218647,0.0,0.13487871,0.996537282,0.997779892,0.47355959
62,63,51,South Deering,16990,15109,14105,5311,2.646017699,15144.0,628.0,3784.0,2969.0,2858.0,2213.0,1652.0,729.0,311.0,35.8992467,753.0,4690.0,9646.0,0.0,55.0,15073.0,11820.0,6357.0,5269.0,1088.0,5463.0,5075.0,229.0,4846.0,3239.0,334.0,1158.0,56.0,59.0,183845.0,1196.0,2272.0,1384.0,533.0,9811.0,1919.0,2939.0,2507.0,716.0,1195.0,535.0,2361.0,1108.0,876.0,465.0,391.0,184.0,30127.84091,19183.58743,5385.0,2762.0,2623.0,768.0,6153.0,2820.0,1573.0,717.0,679.0,226.0,10.0,128.0,0.0,5.836518595,41.0,301.0,3320.0,2491.0,1942.786768,320.0,2425.0,2796.0,494.0,118.0,2325.0,350.0,80.0,7.0,99728.99729,2606.0,616.0,782.0,967.0,223.0,18.0,927.480916,4668.0,1166.0,717.0,4453.0,4409.0,932.0,4769,Health Care,Administration,Education,Accommodation and Food Service,Retail Trade,865,494,460,439,436,7488,Manufacturing,Wholesale Trade,Transportation,Retail Trade,Administration,5511,363,280,279,278,Outside of Chicago,The Loop,Near North Side,Near West Side,South Deering,1795,945,328,268,140,Outside of Chicago,East Side,South Deering,Roseland,Hegewisch,5600,179,140,107,94,,,,14809.14514,,,,,,,,,,0.256639259,0.0,0.743360741,0.311552844,0.42516237,0.263284786,2.224320881,6974.220837,415.2663184,0.059543041,64.89417074,0.009304863,8.14122958,0.001167332,62.12756191,0.008908172,37.95126327,0.005441649,645.9452946,0.092618991,4542.751107,0.651363244,0.0,0.0,612.808618,0.087867682,584.3352736,0.083785026,1675.0,1511.0,1030.0,1169.0,3502.0,882.0,1883.0,1529.0,94.0,175.0,1260.0,1845.0,347.0,405.0,1093.0,876.0,516.0,212.0,148.0,1040.0,970.0,20.0,50.0,13633.0,1511.0,14516.0,3897.0,1532.0,10619.0,3352.0,258.0,0.0,0.0,0.0,10.0,0.0,183.0,94.0,1287,5176,10335,8,184,,,,,,,,,,,,,,,,,,,,,,,,,0.359101472,0.096439169,0.249311997,0.708208955,0.0,0.0,0.581445381,0.99533686,0.210479835,0.350147783
63,64,30,South Lawndale,91071,79288,71399,20069,3.301709104,70235.0,4361.0,14520.0,19649.0,14199.0,10094.0,4727.0,1930.0,755.0,32.38064169,3884.0,56749.0,9103.0,260.0,239.0,60218.0,55402.0,27170.0,24779.0,2391.0,28232.0,24439.0,922.0,23517.0,12880.0,4197.0,4724.0,1512.0,204.0,857675.0,3762.0,8565.0,4335.0,2055.0,44672.0,18343.0,14557.0,5434.0,1514.0,3751.0,1073.0,5186.0,6993.0,2860.0,1615.0,1449.0,614.0,36919.74596,14234.46978,18717.0,7401.0,11316.0,2335.0,21052.0,4359.0,312.0,7191.0,6371.0,1912.0,35.0,592.0,280.0,5.149779736,335.0,3376.0,4696.0,12645.0,1931.621194,2585.0,11381.0,4929.0,1429.0,728.0,2248.0,4237.0,760.0,156.0,168942.3579,11125.0,638.0,7725.0,2263.0,499.0,0.0,836.1766319,15446.0,3653.0,3271.0,14328.0,13693.0,4389.0,17404,Manufacturing,Administration,Accommodation and Food Service,Retail Trade,Health Care,2576,2225,2003,1894,1888,10573,Health Care,Manufacturing,Transportation,Accommodation and Food Service,Retail Trade,2239,1806,1686,1188,1002,Outside of Chicago,The Loop,Near West Side,Near North Side,South Lawndale,7706,1931,982,916,807,Outside of Chicago,South Lawndale,Austin,West Lawn,Chicago Lawn,4864,807,204,188,182,,,,11382.27165,,,,,,,,,,0.0,0.0,1.0,0.024433695,0.01857051,0.956995794,1.595226916,2938.436588,237.4738447,0.080816393,436.8624686,0.148671736,43.87206104,0.014930409,104.0472941,0.035409066,318.1655782,0.108277163,474.5996465,0.16151434,1058.07157,0.36007977,0.0,0.0,47.53348554,0.016176454,217.8106395,0.074124669,4157.0,4949.0,2823.0,6788.0,13444.0,2584.0,5273.0,3026.0,39.0,163.0,2824.0,8676.0,859.0,2533.0,5284.0,2860.0,1460.0,853.0,547.0,3646.0,2901.0,698.0,47.0,44445.0,25790.0,65874.0,49874.0,24266.0,16000.0,49466.0,117.0,86.0,7.0,4.0,11.0,118.0,55.0,10.0,3210,75613,11759,116,373,,,,,,,,,,,,,,,,,,,,,,,,,0.997844944,0.747040498,0.141878582,0.571389559,0.0,0.0,0.113355224,1.0,1.0,0.464626212
64,65,43,South Shore,61556,52010,53971,25748,2.060043499,52740.0,3752.0,8928.0,11978.0,10218.0,10056.0,4861.0,1853.0,1094.0,37.28693561,1594.0,1371.0,48876.0,165.0,734.0,51611.0,41762.41435,27014.79896,22888.4138,4126.385161,14747.61538,22642.58947,1022.086197,21620.50327,10796.79433,1207.647845,8751.922531,546.754228,317.3843426,927478.5747,9913.145823,10755.31834,2840.874444,907.7839842,37010.0,3729.0,9051.0,11585.0,3223.0,5336.0,4086.0,9562.0,5481.0,4269.0,2155.0,1863.0,1154.0,35886.77751,27282.81953,24484.0,6075.0,18409.0,5813.0,30297.0,3650.0,826.0,2796.0,4539.0,8181.0,2037.0,8221.0,47.0,5.119072778,643.0,4152.0,11662.0,13840.0,1942.982676,11248.0,9801.0,6782.0,1721.0,745.0,2576.0,2412.0,635.0,443.0,165335.5705,18223.0,1764.0,9159.0,6052.0,1230.0,18.0,930.6204519,21280.0,4583.0,3204.0,20078.0,19370.0,4406.0,16930,Health Care,Administration,Accommodation and Food Service,Education,Retail Trade,3479,2062,1688,1559,1470,2911,Health Care,Retail Trade,Other Service,Construction,Administration,958,684,287,237,212,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,5374,3595,1621,1125,478,Outside of Chicago,South Shore,Auburn Gresham,Chatham,Greater Grand Crossing,1083,323,95,91,86,,,,8713.419463,,,,,,,,,,0.0,0.0,1.0,0.0,0.000263181,0.999736819,3.911524442,1877.323704,371.6346053,0.197959789,464.2687876,0.247303535,19.12894523,0.010189476,91.91254356,0.048959347,70.14477958,0.037364243,13.90031808,0.007404327,620.9449613,0.330760731,0.071970941,3.83e-05,141.3203276,0.075277549,83.99646521,0.044742665,12654.0,5910.0,2822.0,3098.0,10150.0,3772.0,14334.0,6496.762234,173.0,508.9935739,5814.76866,7117.165101,802.8032625,1822.109738,4492.252101,4302.839348,1822.396935,1857.232328,623.210084,5003.810677,3609.581315,1136.045477,258.1838853,50320.28696,2062.646208,48639.2515,2820.153028,1170.384343,45819.09847,1128.857338,52.8243317,21.0,26.43835243,103.0,18.19258047,96.01691217,828.6833061,545.1402073,703,636,59405,85,727,,,,,,,,,,,,,,,,,,,,,,,,,0.999741397,0.999650105,0.337230861,0.776585451,0.263752461,0.090891078,0.049558386,1.0,1.0,0.50914719
65,66,32,Loop,16388,29283,42298,24134,1.607897572,39327.0,1050.0,3216.0,18419.0,8080.0,4386.0,2916.0,953.0,307.0,32.57892628,23194.0,3761.0,2784.0,8287.0,1301.0,35583.0,37362.0,27122.0,25537.0,1564.0,10240.0,25297.0,3966.0,21331.0,5547.0,387.0,5685.0,8905.0,807.0,603805.0,9946.0,9020.0,2001.0,0.0,30649.0,1217.0,1011.0,2199.0,959.0,11410.0,13853.0,1759.0,2237.0,2173.0,2737.0,4603.0,7458.0,113599.1379,90269.15221,20967.0,7423.0,13544.0,3598.0,24565.0,625.0,290.0,105.0,48.0,67.0,111.0,23271.0,48.0,3.557881592,12641.0,5607.0,1910.0,4407.0,2000.513022,13007.0,8716.0,2662.0,136.0,44.0,338.0,1556.0,3187.0,1879.0,389655.1724,13377.0,244.0,232.0,1018.0,7998.0,3885.0,2231.053338,20543.0,185.0,424.0,20556.0,18511.0,411.0,19489,Professional,Finance,Health Care,Education,Administration,4163,2584,2074,1595,1321,438790,Professional,Finance,Education,Public Administration,Administration,103408,78372,56503,48481,33797,The Loop,Outside of Chicago,Near North Side,Near West Side,Hyde Park,8082,4679,2049,1838,576,Outside of Chicago,Lake View,Near North Side,West Town,Lincoln Park,196209,17866,17836,11855,11089,,,,6561.024298,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,6.24132932,1059.618087,7.622000148,0.007193158,86.02353951,0.081183533,1.299629434,0.001226507,208.8984246,0.197145016,36.2056759,0.034168609,0.608380061,0.00057415,427.1042591,0.403073772,0.0,0.0,261.3994475,0.246692134,30.45673032,0.02874312,10605.0,8183.0,1587.0,592.0,6945.0,344.0,14022.0,977.0,15.0,74.0,888.0,2441.0,49.0,64.0,2328.0,2126.0,61.0,296.0,1769.0,14766.0,8047.0,4905.0,1814.0,28317.0,11010.0,38277.0,11308.0,2810.0,26969.0,2445.0,877.0,3087.0,204.0,105.0,403.0,1321.0,2613.0,253.0,10169,975,3221,1625,398,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.855558093,0.813695969,0.961165787,0.099298988,0.034466471,1.0,1.0,0.748823971
66,67,3,Uptown,63551,56362,57182,32215,1.709824616,59453.0,2733.0,5423.0,20043.0,13219.0,11109.0,3494.0,2118.0,1314.0,36.502262,31611.0,8911.0,10752.0,6173.0,2006.0,57232.0,52769.0,38657.0,37340.0,1272.0,14112.0,36981.0,4748.0,32233.0,11437.0,1252.0,16091.0,2981.0,472.0,1143100.0,12814.0,14305.0,3346.0,505.0,46702.0,4579.0,5830.0,7179.0,2180.0,16300.0,10634.0,7510.0,5907.0,5434.0,3677.0,4142.0,4300.0,57878.09524,42111.65248,30970.0,9782.0,21188.0,2599.0,33569.0,1418.0,465.0,822.0,2117.0,7331.0,2945.0,18360.0,111.0,4.266956415,2627.0,7106.0,8325.0,15511.0,1944.71492,17645.0,10011.0,4750.0,886.0,277.0,1277.0,3716.0,3585.0,1147.0,295177.3836,20747.0,3400.0,5609.0,6958.0,4282.0,498.0,1090.966667,28627.0,2765.0,2343.0,27404.0,25889.0,3566.0,27847,Professional,Health Care,Accommodation and Food Service,Education,Finance,4064,3745,2846,2535,2322,12034,Health Care,Education,Real Estate,Retail Trade,Accommodation and Food Service,4694,1333,1202,1152,1013,Outside of Chicago,The Loop,Near North Side,Near West Side,Uptown,7909,6697,3880,1947,1158,Outside of Chicago,Uptown,Edgewater,West Ridge,Rogers Park,3877,1158,570,543,469,,,,6887.604039,,,,,,,,,,0.0,0.0,1.0,4.27e-05,0.002747683,0.997209607,5.993690318,1487.389869,86.00139438,0.057820344,353.3940885,0.237593449,26.45776138,0.017788047,68.25009021,0.045885811,244.4076189,0.164319809,8.391935373,0.005642055,339.3276536,0.228136322,0.0,0.0,352.9263844,0.237279003,8.232941932,0.005535161,16286.0,9558.0,2656.0,2470.0,10292.0,1189.0,20678.0,5447.0,179.0,699.0,4569.0,6999.0,859.0,1767.0,4373.0,5425.0,1189.0,2234.0,2002.0,12009.0,7852.0,3237.0,920.0,45193.0,14260.0,56720.0,19827.0,7937.0,36893.0,6347.0,2387.0,467.0,447.0,572.0,395.0,2359.0,2786.0,4067.0,26784,12674,13415,8206,2472,,,,,,,,,,,,,,,,,,,,,,,,,0.999524648,0.987426531,0.623399426,0.840954678,0.656498096,0.0,0.029290303,1.0,1.0,0.677969768
67,68,73,Washington Heights,29843,26493,25065,9538,2.610715035,26940.0,1317.0,4981.0,5176.0,4873.0,5415.0,2557.0,1657.0,964.0,42.20468432,451.0,393.0,25722.0,47.0,327.0,26698.0,22080.0,12259.0,10497.0,1744.0,9821.0,10282.0,616.0,9666.0,6253.0,426.0,2381.0,174.0,432.0,406445.0,1564.0,4070.0,2723.0,974.0,18821.0,2155.0,4763.0,5378.0,1595.0,2713.0,2217.0,2533.0,1850.0,1782.0,923.0,1529.0,714.0,53580.48162,24293.88493,9331.0,6519.0,2812.0,1262.0,10593.0,7931.0,246.0,472.0,779.0,560.0,176.0,429.0,0.0,6.408128309,316.0,975.0,6211.0,3091.0,1950.730641,869.0,2455.0,4487.0,2136.0,646.0,3611.0,2505.0,304.0,99.0,138805.7325,2692.0,242.0,1180.0,875.0,395.0,0.0,968.9795918,8234.0,1335.0,1097.0,7514.0,7334.0,1817.0,9251,Health Care,Education,Administration,Transportation,Retail Trade,1616,1159,900,847,833,1587,Health Care,Retail Trade,Education,Accommodation and Food Service,Other Service,452,325,297,151,90,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,3186,2246,799,558,172,Outside of Chicago,Washington Heights,Auburn Gresham,Roseland,South Shore,745,85,67,62,42,,,,13514.48278,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,2.160968248,1828.185337,795.8248176,0.43530861,68.78177096,0.037622975,9.906397509,0.005418705,55.26343443,0.030228573,84.4796657,0.046209574,36.64109544,0.020042331,676.4653389,0.37002011,0.0,0.0,50.75293643,0.027761374,50.06988036,0.027387749,2923.0,2619.0,1645.0,2144.0,6142.0,976.0,3189.0,1856.0,28.0,81.0,1747.0,2269.0,587.0,347.0,1335.0,1735.0,791.0,613.0,331.0,3152.0,2641.0,435.0,76.0,26721.0,219.0,25623.0,559.0,61.0,25064.0,160.0,1.0,16.0,0.0,1.0,0.0,57.0,305.0,19.0,193,231,29108,9,302,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.346687211,0.732087429,0.174966421,0.0,0.120682322,1.0,1.0,0.349834663
68,69,40,Washington Park,14146,11717,12707,5168,2.447174923,10427.0,773.0,2674.0,2454.0,1729.0,1793.0,634.0,225.0,145.0,31.47073922,191.0,233.0,9559.0,0.0,444.0,10376.0,7695.0,4421.0,3629.0,792.0,3274.0,3552.0,330.0,3222.0,1678.0,172.0,1252.0,101.0,19.0,124955.0,2240.0,1963.0,348.0,144.0,6374.0,1049.0,2049.0,1693.0,345.0,810.0,428.0,2456.0,1059.0,578.0,301.0,224.0,77.0,23351.06383,16193.1289,4695.0,622.0,4073.0,1036.0,5731.0,297.0,138.0,458.0,1192.0,1675.0,512.0,1445.0,14.0,4.963273569,903.0,1311.0,1766.0,1751.0,1958.386243,1297.0,2382.0,1456.0,420.0,176.0,257.0,281.0,45.0,39.0,176470.5882,3978.0,825.0,1385.0,1283.0,485.0,0.0,944.1919192,3982.0,1334.0,713.0,3611.0,3505.0,1084.0,3719,Health Care,Administration,Education,Retail Trade,Accommodation and Food Service,724,436,425,369,360,1111,Arts and Entertainment,Education,Retail Trade,Other Service,Health Care,564,188,56,53,46,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,1122,756,374,248,96,Outside of Chicago,Hyde Park,South Shore,Kenwood,Grand Boulevard,430,47,29,25,25,,,,6788.037152,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,8.869107266,972.7704733,15.33128826,0.015760438,127.2077468,0.130768511,5.11491794,0.005258093,20.15779364,0.020722045,46.83976614,0.048150892,9.098483866,0.009353166,229.764586,0.236196094,0.0,0.0,350.9065722,0.360729054,168.3493184,0.173061707,2315.0,1125.0,580.0,675.0,2252.0,1156.0,2443.0,1832.0,30.0,207.0,1595.0,1348.0,99.0,230.0,1019.0,565.0,151.0,325.0,89.0,602.0,404.0,161.0,37.0,10159.0,268.0,9654.0,571.0,329.0,9083.0,337.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,226.0,74,134,13798,5,135,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.248352683,0.68708166,1.0,0.37566185,0.102610945,1.0,1.0,0.522240991
69,70,62,West Elsdon,15921,18109,18394,5258,3.495435527,18523.0,1201.0,4452.0,4179.0,3650.0,2719.0,1289.0,781.0,252.0,32.26247601,2724.0,15134.0,125.0,513.0,27.0,18511.0,13998.0,9195.0,8307.0,888.0,4803.0,8095.0,195.0,7900.0,5003.0,1172.0,1242.0,302.0,181.0,285560.0,730.0,1726.0,1759.0,1186.0,11510.0,2987.0,4063.0,1895.0,779.0,1335.0,451.0,1236.0,1282.0,1032.0,613.0,720.0,518.0,54185.77982,23006.96534,5401.0,3797.0,1604.0,352.0,5753.0,3885.0,135.0,950.0,454.0,278.0,16.0,9.0,26.0,6.066160521,146.0,610.0,4451.0,546.0,1955.542776,176.0,2039.0,2126.0,1094.0,318.0,681.0,2888.0,181.0,47.0,191728.8557,1585.0,30.0,750.0,671.0,134.0,0.0,1005.755064,4346.0,288.0,1055.0,4235.0,4123.0,1166.0,7000,Manufacturing,Accommodation and Food Service,Retail Trade,Administration,Health Care,904,790,752,698,672,1528,Retail Trade,Accommodation and Food Service,Finance,Health Care,Manufacturing,526,292,123,112,104,Outside of Chicago,The Loop,Near North Side,Near West Side,Lower West Side,2901,1097,454,432,142,Outside of Chicago,West Elsdon,West Lawn,Chicago Lawn,Brighton Park,687,125,58,41,40,,,,14970.67865,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.272836715,750.9433329,338.7112614,0.451047698,42.30098841,0.056330467,4.938753678,0.006576733,47.2073921,0.06286412,15.27799084,0.020345065,33.08614994,0.04405945,239.6906406,0.319186056,0.0,0.0,16.05871194,0.021384719,13.67144402,0.018205693,1478.0,974.0,539.0,2410.0,3863.0,700.0,1538.0,455.0,16.0,52.0,387.0,1997.0,305.0,416.0,1276.0,1032.0,364.0,370.0,298.0,1851.0,1523.0,322.0,6.0,11975.0,6548.0,17322.0,13905.0,5814.0,3417.0,12583.0,732.0,414.0,0.0,0.0,0.0,68.0,108.0,0.0,7461,7875,74,136,375,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.222849696,0.817595753,0.0,0.0,0.10095778,1.0,1.0,0.359604694
