Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed
21DT000476,2021-01-28,3601 S LAKE PARK ,Chicago,IL,TRANPORT,$110.00
21DT000478,2021-01-28,3317 S PRAIRIE ,Chicago,IL,TRANPORT,$110.00
21DT001007,2021-01-28,3132 W ROOSEVELT RD,Chicago,IL,TRANPORT,$150.00
21DT001349,2021-01-28,1000 W MADISON ,Chicago,IL,TRANPORT,$150.00
21DT001349,2021-01-28,1000 W MADISON ,Chicago,IL,TRANPORT,$500.00
21DT002757,2021-01-28,6944 S ARCHER ,Chicago,IL,TRANPORT,$150.00
21DT002757,2021-01-28,6944 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT002758,2021-01-28,6944 S ARCHER ,Chicago,IL,TRANPORT,$150.00
21DT002758,2021-01-28,6944 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT002832,2021-01-28,6848 W ARCHER ,Chicago,IL,TRANPORT,$150.00
21DT002833,2021-01-28,4724 W 51ST ST,Chicago,IL,TRANPORT,$150.00
21DT002834,2021-01-28,5001 S CICERO ,Chicago,IL,TRANPORT,$150.00
21DS20206M,2021-01-29,7356 N ASHLAND BLVD,Chicago,IL,STRTSAN,$150.00
21DT000329,2021-01-29,2150 N KENMORE ,Chicago,IL,TRANPORT,$150.00
21DT000330,2021-01-29,2633 N HALSTED ST,Chicago,IL,TRANPORT,$150.00
21DT000331,2021-01-29,2120 N SEMINARY ,Chicago,IL,TRANPORT,$150.00
21DT000332,2021-01-29,535 W WRIGHTWOOD ,Chicago,IL,TRANPORT,$50.00
21DT000346,2021-01-29,1132 W DICKENS ,Chicago,IL,TRANPORT,$500.00
21DT000390,2021-01-29,7047 S CRANDON ,Chicago,IL,TRANPORT,$110.00
21DT000475,2021-01-29,100 E CHESTNUT ST,Chicago,IL,TRANPORT,$50.00
21DT000475,2021-01-29,100 E CHESTNUT ST,Chicago,IL,TRANPORT,$500.00
21DT000484,2021-01-29,7 W HURON ST,Chicago,IL,TRANPORT,$110.00
21DT000485,2021-01-29,4355 S COTTAGE GROVE ,Chicago,IL,TRANPORT,$150.00
21DT000486,2021-01-29,114 N ABERDEEN ST,Chicago,IL,TRANPORT,$500.00
21DT000488,2021-01-29,636 S FINANCIAL PL,Chicago,IL,TRANPORT,$150.00
21DT000488,2021-01-29,636 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00
21DT000489,2021-01-29,114 N ABERDEEN ST,Chicago,IL,TRANPORT,$80.00
21DT000489,2021-01-29,114 N ABERDEEN ST,Chicago,IL,TRANPORT,$150.00
21DT000491,2021-01-29,1935 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00
21DT000492,2021-01-29,4405 S PRINCETON ,Chicago,IL,TRANPORT,$500.00
21DT000493,2021-01-29,3658 S PRAIRIE ,Chicago,IL,TRANPORT,$500.00
21DT000494,2021-01-29,1925 S MICHIGAN ,Chicago,IL,TRANPORT,$0.00
21DT000494,2021-01-29,1925 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00
21DT000495,2021-01-29,45 E ROOSEVELT RD,Chicago,IL,TRANPORT,$500.00
21DT000509,2021-01-29,1900 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00
21DT000510,2021-01-29,4925 S DR MARTIN LU DR,Chicago,IL,TRANPORT,$500.00
21DT000512,2021-01-29,888 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00
21DT001010,2021-01-29,3207 W WASHINGTON ,Chicago,IL,TRANPORT,$150.00
21DT001344,2021-01-29,1724 N ARTESIAN ,Chicago,IL,TRANPORT,$110.00
21DT001347,2021-01-29,1115 N HERMITAGE ,Chicago,IL,TRANPORT,$150.00
21DT001371,2021-01-29,2822 W LYNDALE ,Chicago,IL,TRANPORT,$0.00
21DT001371,2021-01-29,2822 W LYNDALE ,Chicago,IL,TRANPORT,$110.00
21DT001372,2021-01-29,2069 N HUMBOLDT ,Chicago,IL,TRANPORT,$0.00
21DT001372,2021-01-29,2069 N HUMBOLDT ,Chicago,IL,TRANPORT,$150.00
21DT001374,2021-01-29,1458 N MAPLEWOOD ,Chicago,IL,TRANPORT,$150.00
21DT001493,2021-01-29,3311 W WASHINGTON ,Chicago,IL,TRANPORT,$500.00
21DT001510,2021-01-29,1900 W GRAND ,Chicago,IL,TRANPORT,$150.00
21DT001511,2021-01-29,2110 N MILWAUKEE ,Chicago,IL,TRANPORT,$500.00
21DT002756,2021-01-29,5687 S ARCHER ,Chicago,IL,TRANPORT,$50.00
21DT002756,2021-01-29,5687 S ARCHER ,Chicago,IL,TRANPORT,$150.00
21DT002756,2021-01-29,5687 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT002831,2021-01-29,6621 W ARCHER ,Chicago,IL,TRANPORT,$110.00
21DS20227M,2021-02-01,5010 N AUSTIN AVE,Chicago,IL,STRTSAN,$150.00
21DT000459,2021-02-01,7929 S STATE ST,Chicago,IL,TRANPORT,$110.00
21DT000459,2021-02-01,7929 S STATE ST,Chicago,IL,TRANPORT,$150.00
21DT000460,2021-02-01,7754 S EAST END ,Chicago,IL,TRANPORT,$500.00
21DT000480,2021-02-01,410 S WABASH ,Chicago,IL,TRANPORT,$500.00
21DT000490,2021-02-01,2500 S STATE ST,Chicago,IL,TRANPORT,$0.00
21DT000490,2021-02-01,2500 S STATE ST,Chicago,IL,TRANPORT,$500.00
21DT000496,2021-02-01,1354 S WABASH ,Chicago,IL,TRANPORT,$150.00
21DT000501,2021-02-01,1732 N CLYBOURN ,Chicago,IL,TRANPORT,$150.00
21DT000502,2021-02-01,1738 N CLYBOURN ,Chicago,IL,TRANPORT,$500.00
21DT000503,2021-02-01,1133 N WINCHESTER ,Chicago,IL,TRANPORT,$500.00
21DT000504,2021-02-01,951 N WINCHESTER ,Chicago,IL,TRANPORT,$150.00
21DT000505,2021-02-01,1252 N DICKENS ,Chicago,IL,TRANPORT,$500.00
21DT000511,2021-02-01,2546 S FEDERAL ST,Chicago,IL,TRANPORT,$110.00
21DT000511,2021-02-01,2546 S FEDERAL ST,Chicago,IL,TRANPORT,$150.00
21DT000513,2021-02-01,142 W HUBBARD ST,Chicago,IL,TRANPORT,$500.00
21DT000514,2021-02-01,164 E GRAND ,Chicago,IL,TRANPORT,$0.00
21DT000514,2021-02-01,164 E GRAND ,Chicago,IL,TRANPORT,$500.00
21DT000537,2021-02-01,562 E OAKWOOD ,Chicago,IL,TRANPORT,$200.00
21DT000537,2021-02-01,562 E OAKWOOD ,Chicago,IL,TRANPORT,$500.00
21DT000540,2021-02-01,3845 S ELLIS ,Chicago,IL,TRANPORT,$100.00
21DT000540,2021-02-01,3845 S ELLIS ,Chicago,IL,TRANPORT,$500.00
21DT000541,2021-02-01,3838 S ELLIS ,Chicago,IL,TRANPORT,$100.00
21DT000541,2021-02-01,3838 S ELLIS ,Chicago,IL,TRANPORT,$500.00
21DT000658,2021-02-01,2759 N OAK PARK ,Chicago,IL,TRANPORT,$100.00
21DT000658,2021-02-01,2759 N OAK PARK ,Chicago,IL,TRANPORT,$500.00
21DS20234M,2021-02-02,5233 N KEDZIE AVE,Chicago,IL,STRTSAN,$150.00
21DS20236M,2021-02-02,2257 W FOSTER AVE,Chicago,IL,STRTSAN,$0.00
21DS20241M,2021-02-02,4257 S ARTESIAN AVE,Chicago,IL,STRTSAN,$150.00
21DT000463,2021-02-02,644 W SCHUBERT ,Chicago,IL,TRANPORT,$500.00
21DT000464,2021-02-02,449 W FULLERTON ,Chicago,IL,TRANPORT,$500.00
21DT000465,2021-02-02,435 W DIVERSEY ,Chicago,IL,TRANPORT,$500.00
21DT000466,2021-02-02,433 W DIVERSEY ,Chicago,IL,TRANPORT,$150.00
21DT000467,2021-02-02,2661 N ORCHARD ST,Chicago,IL,TRANPORT,$500.00
21DT000468,2021-02-02,2461 N GENEVA ,Chicago,IL,TRANPORT,$0.00
21DT000468,2021-02-02,2461 N GENEVA ,Chicago,IL,TRANPORT,$500.00
21DT000469,2021-02-02,2456 N RACINE ,Chicago,IL,TRANPORT,$150.00
21DT000470,2021-02-02,2223 N BISSELL ST,Chicago,IL,TRANPORT,$0.00
21DT000471,2021-02-02,625 W DEMING PL,Chicago,IL,TRANPORT,$500.00
21DT000497,2021-02-02,124 E 37TH ST,Chicago,IL,TRANPORT,$150.00
21DT000499,2021-02-02,506 W DEMING PL,Chicago,IL,TRANPORT,$150.00
21DT000500,2021-02-02,2518 N CLARK ST,Chicago,IL,TRANPORT,$500.00
21DT000506,2021-02-02,4158 S CALUMET ,Chicago,IL,TRANPORT,$50.00
21DT000507,2021-02-02,3145 S CANAL ST,Chicago,IL,TRANPORT,$500.00
21DT000533,2021-02-02,20 W ONTARIO ST,Chicago,IL,TRANPORT,$0.00
21DT000533,2021-02-02,20 W ONTARIO ST,Chicago,IL,TRANPORT,$500.00
21DT000534,2021-02-02,149 N DES PLAINES ST,Chicago,IL,TRANPORT,$0.00
21DT000534,2021-02-02,149 N DES PLAINES ST,Chicago,IL,TRANPORT,$150.00
21DT000534,2021-02-02,149 N DES PLAINES ST,Chicago,IL,TRANPORT,$500.00
21DT000535,2021-02-02,4926 S CHAMPLAIN ,Chicago,IL,TRANPORT,$500.00
21DT000536,2021-02-02,4917 S CHAMPLAIN ,Chicago,IL,TRANPORT,$150.00
21DT000538,2021-02-02,4455 S WOODLAWN ,Chicago,IL,TRANPORT,$500.00
21DT000556,2021-02-02,4800 S CHAMPLAIN ,Chicago,IL,TRANPORT,$500.00
21DT000975,2021-02-02,1236 N WOOD ,Chicago,IL,TRANPORT,$110.00
21DT001008,2021-02-02,2200 S ROCKWELL ST,Chicago,IL,TRANPORT,$150.00
21DT001009,2021-02-02,2800 S ST LOUIS ,Chicago,IL,TRANPORT,$500.00
21DT001016,2021-02-02,1234 N WOOD ,Chicago,IL,TRANPORT,$150.00
21DT001240,2021-02-02,3311 S ARCHER ,Chicago,IL,TRANPORT,$0.00
21DT001240,2021-02-02,3311 S ARCHER ,Chicago,IL,TRANPORT,$150.00
21DT001240,2021-02-02,3311 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT001241,2021-02-02,1200 S KEDZIE ,Chicago,IL,TRANPORT,$150.00
21DT001362,2021-02-02,3986 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT002766,2021-02-02,7000 W ARCHER ,Chicago,IL,TRANPORT,$0.00
21DT002767,2021-02-02,5458 S SAYRE ,Chicago,IL,TRANPORT,$50.00
21DT002768,2021-02-02,5901 S HARLEM ,Chicago,IL,TRANPORT,$500.00
21DT002769,2021-02-02,7157 W 59TH ST,Chicago,IL,TRANPORT,$0.00
21DT002770,2021-02-02,5901 S HARLEM ,Chicago,IL,TRANPORT,$500.00
21DT002774,2021-02-02,3918 W 63RD ST,Chicago,IL,TRANPORT,$150.00
21DS20252M,2021-02-03,3235 N CALIFORNIA AVE,Chicago,IL,STRTSAN,$150.00
21DS20255M,2021-02-03,2816 W IRVING PARK RD,Chicago,IL,STRTSAN,$50.00
21DS20257M,2021-02-03,2321 S KIRKLAND AVE,Chicago,IL,STRTSAN,$0.00
21DS20258M,2021-02-03,5035 N LINCOLN AVE,Chicago,IL,STRTSAN,$0.00
21DS20260M,2021-02-03,2449 W LAWRENCE AVE,Chicago,IL,STRTSAN,$150.00
21DS20262M,2021-02-03,5052 N ASHLAND AVE,Chicago,IL,STRTSAN,$150.00
21DS20267M,2021-02-03,5050 N LINCOLN AVE,Chicago,IL,STRTSAN,$0.00
21DS20279M,2021-02-03,5322 W FULLERTON AVE,Chicago,IL,STRTSAN,$150.00
21DS20281M,2021-02-03,2321 W FOSTER AVE,Chicago,IL,STRTSAN,$150.00
21DT000524,2021-02-03,347 E 43RD ST,Chicago,IL,TRANPORT,$0.00
21DT000524,2021-02-03,347 E 43RD ST,Chicago,IL,TRANPORT,$500.00
21DT000525,2021-02-03,530 E 44TH PL,Chicago,IL,TRANPORT,$500.00
21DT000526,2021-02-03,539 E 44TH PL,Chicago,IL,TRANPORT,$500.00
21DT000527,2021-02-03,517 E 44TH PL,Chicago,IL,TRANPORT,$150.00
21DT000539,2021-02-03,5101 S ELLIS ,Chicago,IL,TRANPORT,$500.00
21DT000551,2021-02-03,3700 S IRON ST,Chicago,IL,TRANPORT,$500.00
21DT000552,2021-02-03,2931 S LYMAN ST,Chicago,IL,TRANPORT,$150.00
21DT000553,2021-02-03,358 E 43RD ST,Chicago,IL,TRANPORT,$0.00
21DT000558,2021-02-03,4219 S CHAMPLAIN ,Chicago,IL,TRANPORT,$0.00
21DT001109,2021-02-03,5066 N ELSTON ,Chicago,IL,TRANPORT,$500.00
21DT001239,2021-02-03,3172 W MONROE ST,Chicago,IL,TRANPORT,$0.00
21DT001242,2021-02-03,3696 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT001244,2021-02-03,3867 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT001245,2021-02-03,1459 W TAYLOR ST,Chicago,IL,TRANPORT,$500.00
21DT001246,2021-02-03,6540 W BELMLONT ,Chicago,IL,TRANPORT,$150.00
21DS20291M,2021-02-04,5956 W HIGGINS AVE,Chicago,IL,STRTSAN,$0.00
21DS20295M,2021-02-04,2807 W IRVING PARK RD,Chicago,IL,STRTSAN,$0.00
21DS20313M,2021-02-04,4856 S HERMITAGE AVE,Chicago,IL,STRTSAN,$50.00
21DT000555,2021-02-04,3158 S KING DR,Chicago,IL,TRANPORT,$0.00
21DT000555,2021-02-04,3158 S KING DR,Chicago,IL,TRANPORT,$500.00
21DT000737,2021-02-04,9501 S EXCHANGE ,Chicago,IL,TRANPORT,$100.00
21DT000737,2021-02-04,9501 S EXCHANGE ,Chicago,IL,TRANPORT,$500.00
21DT000738,2021-02-04,7925 S STATE ST,Chicago,IL,TRANPORT,$500.00
21DT001053,2021-02-04,4500 S LAKE PARK ,Chicago,IL,TRANPORT,$100.00
21DT001053,2021-02-04,4500 S LAKE PARK ,Chicago,IL,TRANPORT,$500.00
21DT001330,2021-02-04,3641 S ARCHER ,Chicago,IL,TRANPORT,$0.00
21DT001330,2021-02-04,3641 S ARCHER ,Chicago,IL,TRANPORT,$110.00
21DT001359,2021-02-04,3655 S WESTERN ,Chicago,IL,TRANPORT,$150.00
21DT001359,2021-02-04,3655 S WESTERN ,Chicago,IL,TRANPORT,$500.00
21DT001360,2021-02-04,3600 S WESTERN ,Chicago,IL,TRANPORT,$150.00
21DT002729,2021-02-04,6247 S NARRAGANSETT ,Chicago,IL,TRANPORT,$150.00
21DT002730,2021-02-04,6246 S MULLIGAN ,Chicago,IL,TRANPORT,$150.00
21DT002731,2021-02-04,6350 W 63RD ST,Chicago,IL,TRANPORT,$150.00
21DT002789,2021-02-04,5900 S SAWYER ,Chicago,IL,TRANPORT,$500.00
21DT002795,2021-02-04,4500 W 63RD ST,Chicago,IL,TRANPORT,$150.00
21DT002796,2021-02-04,6248 S KILBOURN ,Chicago,IL,TRANPORT,$150.00
21DT002799,2021-02-04,5101 S KEDZIE ,Chicago,IL,TRANPORT,$500.00
21CP002213,2021-02-05,6451 S HONORE ST ,Chicago,IL,POLICE,$0.00
21CP002214,2021-02-05,6459 S HONORE ST,Chicago,IL,POLICE,$0.00
21CP002214,2021-02-05,6459 S HONORE ST,Chicago,IL,POLICE,$50.00
21DS19247M,2021-02-05,9037 S BISHOP ST,Chicago,IL,STRTSAN,$500.00
21DS20339M,2021-02-05,1200 W BELMONT AVE,Chicago,IL,STRTSAN,$0.00
21DT000515,2021-02-05,2654 N BURLING ST,Chicago,IL,TRANPORT,$500.00
21DT000516,2021-02-05,2654 N BURLING ST,Chicago,IL,TRANPORT,$150.00
21DT000517,2021-02-05,2338 N CLEVELAND ,Chicago,IL,TRANPORT,$110.00
21DT000517,2021-02-05,2338 N CLEVELAND ,Chicago,IL,TRANPORT,$500.00
21DT000518,2021-02-05,2101 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
21DT000519,2021-02-05,1969 N LINCOLN ,Chicago,IL,TRANPORT,$0.00
21DT000528,2021-02-05,445 W 29TH ST,Chicago,IL,TRANPORT,$100.00
21DT000529,2021-02-05,1935 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00
21DT000530,2021-02-05,3601 W GRAND ,Chicago,IL,TRANPORT,$150.00
21DT000531,2021-02-05,3637 W DIVISION ST,Chicago,IL,TRANPORT,$150.00
21DT000532,2021-02-05,618 N RIDGEWAY ,Chicago,IL,TRANPORT,$0.00
21DT000542,2021-02-05,858 W WEBSTER ,Chicago,IL,TRANPORT,$0.00
21DT000542,2021-02-05,858 W WEBSTER ,Chicago,IL,TRANPORT,$110.00
21DT000543,2021-02-05,546 W FULLERTON ,Chicago,IL,TRANPORT,$500.00
21DT000545,2021-02-05,2724 N LEHMANN CT,Chicago,IL,TRANPORT,$500.00
21DT000546,2021-02-05,26 E DIVISION ST,Chicago,IL,TRANPORT,$150.00
21DT000547,2021-02-05,2658 N MILDRED ,Chicago,IL,TRANPORT,$500.00
21DT000548,2021-02-05,607 N SAWYER ,Chicago,IL,TRANPORT,$100.00
21DT000549,2021-02-05,625 N KEDZIE ,Chicago,IL,TRANPORT,$100.00
21DT000550,2021-02-05,3501 W IOWA ST,Chicago,IL,TRANPORT,$0.00
21DT000550,2021-02-05,3501 W IOWA ST,Chicago,IL,TRANPORT,$500.00
21DT000554,2021-02-05,318 E 35TH ST,Chicago,IL,TRANPORT,$500.00
21DT000557,2021-02-05,300 E 35TH ST,Chicago,IL,TRANPORT,$150.00
21DT000559,2021-02-05,710 N ELIZABETH ST,Chicago,IL,TRANPORT,$150.00
21DT000560,2021-02-05,2428 W MADISON ST,Chicago,IL,TRANPORT,$500.00
21DT000561,2021-02-05,747 N MAY ST,Chicago,IL,TRANPORT,$500.00
21DT000594,2021-02-05,4501 S GREENWOOD ,Chicago,IL,TRANPORT,$0.00
21DT000594,2021-02-05,4501 S GREENWOOD ,Chicago,IL,TRANPORT,$500.00
21DT000657,2021-02-05,2555 N NORMANDY ,Chicago,IL,TRANPORT,$150.00
21DT000659,2021-02-05,2415 N NORMANDY ,Chicago,IL,TRANPORT,$0.00
21DT000659,2021-02-05,2415 N NORMANDY ,Chicago,IL,TRANPORT,$110.00
21DT000661,2021-02-05,6622 W FULLERTON ,Chicago,IL,TRANPORT,$500.00
21DT000662,2021-02-05,6651 W GRAND ,Chicago,IL,TRANPORT,$110.00
21DT000664,2021-02-05,3358 N CICERO ,Chicago,IL,TRANPORT,$0.00
21DT000672,2021-02-05,3300 N CICERO ,Chicago,IL,TRANPORT,$150.00
21DT000678,2021-02-05,2657 W WALTON ST,Chicago,IL,TRANPORT,$0.00
21DT000678,2021-02-05,2657 W WALTON ST,Chicago,IL,TRANPORT,$150.00
21DT000678,2021-02-05,2657 W WALTON ST,Chicago,IL,TRANPORT,$500.00
21DT000680,2021-02-05,2475 N MILWAUKEE ,Chicago,IL,TRANPORT,$500.00
21DT000681,2021-02-05,2746 N CLYBOURN ,Chicago,IL,TRANPORT,$150.00
21DT000682,2021-02-05,3333 W ARMITAGE ,Chicago,IL,TRANPORT,$100.00
21DT000702,2021-02-05,2 S CICERO ,Chicago,IL,TRANPORT,$500.00
21DT000703,2021-02-05,7065 W BELMONT ,Chicago,IL,TRANPORT,$50.00
21DT000704,2021-02-05,7061 W BELMONT ,Chicago,IL,TRANPORT,$0.00
21DT000704,2021-02-05,7061 W BELMONT ,Chicago,IL,TRANPORT,$150.00
21DT000734,2021-02-05,8300 S BRANDON ,Chicago,IL,TRANPORT,$150.00
21DT000735,2021-02-05,7551 S JEFFERY ,Chicago,IL,TRANPORT,$500.00
21DT000736,2021-02-05,2011 E 75TH ST,Chicago,IL,TRANPORT,$500.00
21DT000797,2021-02-05,10813 S WALLACE ,Chicago,IL,TRANPORT,$0.00
21DT000797,2021-02-05,10813 S WALLACE ,Chicago,IL,TRANPORT,$150.00
21DT000834,2021-02-05,2201 N MASON ,Chicago,IL,TRANPORT,$150.00
21DT000836,2021-02-05,2425 N NARRAGANSETT ,Chicago,IL,TRANPORT,$150.00
21DT001329,2021-02-05,1400 S HOMAN ,Chicago,IL,TRANPORT,$150.00
21DT001331,2021-02-05,3400 S PULASKI RD,Chicago,IL,TRANPORT,$0.00
21DT001331,2021-02-05,3400 S PULASKI RD,Chicago,IL,TRANPORT,$500.00
21DT001361,2021-02-05,2648 S CENTRAL PARK ,Chicago,IL,TRANPORT,$500.00
21DT001365,2021-02-05,301 W 23RD PL,Chicago,IL,TRANPORT,$0.00
21DT002775,2021-02-05,6400 W ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT002776,2021-02-05,5446 S NARRAGANSETT ,Chicago,IL,TRANPORT,$500.00
21DT002779,2021-02-05,6343 W 63RD ST,Chicago,IL,TRANPORT,$0.00
21DT002780,2021-02-05,343 W 63RD ST,Chicago,IL,TRANPORT,$0.00
21DT002781,2021-02-05,6301 S NARRAGANSETT ,Chicago,IL,TRANPORT,$0.00
21DT002782,2021-02-05,6301 S NARRAGANSETT ,Chicago,IL,TRANPORT,$0.00
21DT002787,2021-02-05,6417 W ARCHER ,Chicago,IL,TRANPORT,$0.00
21DT002788,2021-02-05,5501 S NAGLE ,Chicago,IL,TRANPORT,$50.00
21DT002797,2021-02-05,2724 W 51ST ST,Chicago,IL,TRANPORT,$50.00
21DT002797,2021-02-05,2724 W 51ST ST,Chicago,IL,TRANPORT,$500.00
21DT002798,2021-02-05,5059 S CALIFORNIA ,Chicago,IL,TRANPORT,$0.00
21DT002798,2021-02-05,5059 S CALIFORNIA ,Chicago,IL,TRANPORT,$500.00
21DT000520,2021-02-06,2059 N KENMORE ,Chicago,IL,TRANPORT,$0.00
21DT000520,2021-02-06,2059 N KENMORE ,Chicago,IL,TRANPORT,$500.00
21DT000521,2021-02-06,1939 N HUDSON ,Chicago,IL,TRANPORT,$500.00
21DT000522,2021-02-06,1670 N BISSELL ST,Chicago,IL,TRANPORT,$0.00
21DT000522,2021-02-06,1670 N BISSELL ST,Chicago,IL,TRANPORT,$500.00
21DT000523,2021-02-06,1730 N BISSEELL ST,Chicago,IL,TRANPORT,$0.00
21DT000523,2021-02-06,1730 N BISSEELL ST,Chicago,IL,TRANPORT,$500.00
21DT000564,2021-02-06,4800 S DR MARTIN LUTH DR,Chicago,IL,TRANPORT,$500.00
21DT000565,2021-02-06,1146 W GRAND ,Chicago,IL,TRANPORT,$500.00
21DT000567,2021-02-06,220 S ASHLAND ,Chicago,IL,TRANPORT,$0.00
21DT000569,2021-02-06,200 N HALSTED ST,Chicago,IL,TRANPORT,$50.00
21DT000570,2021-02-06,4213 S MICHIGAN ,Chicago,IL,TRANPORT,$110.00
21DT000571,2021-02-06,907 W RANDOLPH ST,Chicago,IL,TRANPORT,$110.00
21DT000573,2021-02-06,2589 S FEDERAL ST,Chicago,IL,TRANPORT,$100.00
21DT000573,2021-02-06,2589 S FEDERAL ST,Chicago,IL,TRANPORT,$500.00
21DT000577,2021-02-06,327 N ABERDEEN ST,Chicago,IL,TRANPORT,$0.00
21DT000577,2021-02-06,327 N ABERDEEN ST,Chicago,IL,TRANPORT,$150.00
21DT000577,2021-02-06,327 N ABERDEEN ST,Chicago,IL,TRANPORT,$500.00
21DT000578,2021-02-06,711 N ELIZABETH ST,Chicago,IL,TRANPORT,$150.00
21DT000579,2021-02-06,1365 W HUBBARD ST,Chicago,IL,TRANPORT,$0.00
21DT000580,2021-02-06,2235 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00
21DT000581,2021-02-06,2150 W MONROE ST,Chicago,IL,TRANPORT,$500.00
21DT000585,2021-02-06,500 N STATE ST,Chicago,IL,TRANPORT,$500.00
21DT000587,2021-02-06,523 N OGDEN ,Chicago,IL,TRANPORT,$150.00
21DT000592,2021-02-06,2148 W MONROE ST,Chicago,IL,TRANPORT,$500.00
21DT000593,2021-02-06,2357 W CONGRESS ,Chicago,IL,TRANPORT,$0.00
21DT000593,2021-02-06,2357 W CONGRESS ,Chicago,IL,TRANPORT,$500.00
21DT000600,2021-02-06,1834 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
21DT000601,2021-02-06,1808 N SHEFFIELD ,Chicago,IL,TRANPORT,$500.00
21DT000602,2021-02-06,1842 N MOHAWK ST,Chicago,IL,TRANPORT,$0.00
21DT000603,2021-02-06,1664 N DAYTON ST,Chicago,IL,TRANPORT,$500.00
21DT000604,2021-02-06,1656 N DAYTON ST,Chicago,IL,TRANPORT,$500.00
21DT000605,2021-02-06,1238 W WEBSTER ,Chicago,IL,TRANPORT,$500.00
21DT000606,2021-02-06,1100 W WEBSTER ,Chicago,IL,TRANPORT,$500.00
21DT000607,2021-02-06,1058 W WRIGHTWOOD ,Chicago,IL,TRANPORT,$50.00
21DT000608,2021-02-06,2215 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00
21DT000616,2021-02-06,921 W FULTON ST,Chicago,IL,TRANPORT,$500.00
21DT000617,2021-02-06,1836 N SHEFFIELD ,Chicago,IL,TRANPORT,$500.00
21DT000618,2021-02-06,1856 N SHEFFIELD ,Chicago,IL,TRANPORT,$150.00
21DT000619,2021-02-06,1858 N SHEFFIELD ,Chicago,IL,TRANPORT,$0.00
21DT000619,2021-02-06,1858 N SHEFFIELD ,Chicago,IL,TRANPORT,$500.00
21DT000620,2021-02-06,1845 N SHEFFIELD ,Chicago,IL,TRANPORT,$500.00
21DT000621,2021-02-06,1841 N SEDGWICK ST,Chicago,IL,TRANPORT,$0.00
21DT000621,2021-02-06,1841 N SEDGWICK ST,Chicago,IL,TRANPORT,$110.00
21DT000621,2021-02-06,1841 N SEDGWICK ST,Chicago,IL,TRANPORT,$500.00
21DT000622,2021-02-06,1255 W SCHUBERT ,Chicago,IL,TRANPORT,$500.00
21DT000631,2021-02-06,1100 W RANDOLPH ST,Chicago,IL,TRANPORT,$500.00
21DT000632,2021-02-06,1240 W WEBSTER ,Chicago,IL,TRANPORT,$0.00
21DT000632,2021-02-06,1240 W WEBSTER ,Chicago,IL,TRANPORT,$150.00
21DT000633,2021-02-06,1821 N SEDGWICK ST,Chicago,IL,TRANPORT,$500.00
21DT000634,2021-02-06,1848 N LINCOLN ,Chicago,IL,TRANPORT,$0.00
21DT000634,2021-02-06,1848 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
21DT000634,2021-02-06,1848 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
21DT000635,2021-02-06,1842 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
21DT000636,2021-02-06,694 N MILWAUKEE ,Chicago,IL,TRANPORT,$0.00
21DT000637,2021-02-06,801 W MADISON ST,Chicago,IL,TRANPORT,$150.00
21DT001023,2021-02-06,914 W HUBBARD ST,Chicago,IL,TRANPORT,$150.00
21DS20379M,2021-02-08,2257 W FOSTER AVE,Chicago,IL,STRTSAN,$50.00
21DS20384M,2021-02-08,5004 S WINCHESTER AVE,Chicago,IL,STRTSAN,$150.00
21DS20384M,2021-02-08,5004 S WINCHESTER AVE,Chicago,IL,STRTSAN,$300.00
21DT000583,2021-02-08,555 E 43RD ST,Chicago,IL,TRANPORT,$100.00
21DT000583,2021-02-08,555 E 43RD ST,Chicago,IL,TRANPORT,$500.00
21DT000584,2021-02-08,521 E OAKWOOD ,Chicago,IL,TRANPORT,$150.00
21DT000586,2021-02-08,834 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00
21DT000591,2021-02-08,627 W RANDOLPH ST,Chicago,IL,TRANPORT,$0.00
21DT000591,2021-02-08,627 W RANDOLPH ST,Chicago,IL,TRANPORT,$150.00
21DT000614,2021-02-08,236 W 26TH ST,Chicago,IL,TRANPORT,$0.00
21DT000630,2021-02-08,5200 S LAKE PARK ,Chicago,IL,TRANPORT,$100.00
